myb	myb	myb	ctrl	ctrl	ctrl
5266_1	7.18374677141411	6.03593617694298	6.45471728568724	7.12405720231618	7.69783786949857	7.03836169291505
5268_1	6.35437815151542	5.53510304823424	4.04494751917384	3.8623732572607	3.34203357006946	3.84922728823522
5269_1	6.31840011067119	6.08717837893781	4.70847776351447	6.59469723648804	6.71888730883047	6.05035536674454
527_1	11.6242189129102	11.4746275836093	11.648296389916	10.9730784114822	11.2938180025668	11.3326835964211
5270_1	6.00245226737142	6.22870261781626	6.10866818003489	5.04524856823341	6.0282405102873	6.42817148708416
5271_1	3.63992378019573	2.90109332755819	4.76941049369759	3.74523527957349	4.54520145914136	6.27451332323663
5272_1	6.79272982955393	7.35790937083902	6.99203777543943	7.85046982329055	7.07690731722473	6.63212474526916
5273_1	4.80182421826093	0.200883809239515	5.90066972051814	0.501393731806663	1.36751106642588	4.46682697723255
5274_1	8.93112149353475	8.88985054729561	8.51707902972435	7.91027893622269	7.73431873589985	7.85906111468565
5277_1	9.0022596239644	8.93341745875341	8.83417904344032	8.90066429258767	9.14743986228015	8.9537879277302
5279_1	9.31619186929625	9.18779008428115	9.16637702684188	9.46256738990042	9.38138362344197	9.55956382614207
528_1	8.74376665278898	9.00186637165893	8.6333754055426	8.83879585357543	8.5638977678227	8.85656645829857
5281_1	8.74527199042102	8.58626537509276	8.62744287407526	8.6249146661769	8.88752199347091	8.5302387579395
5283_1	9.48880447866162	8.90539888646845	9.54069745668612	9.29576163122762	9.15166724316307	9.32284847490556
5284_1	7.73597556345764	6.47410099762228	7.89188325644483	7.95370366455428	7.08924727080846	7.66252392690723
5286_1	8.40749372334595	8.44996997953334	8.88415454221669	8.03555705694423	7.72167877004876	8.25375120995409
5287_1	8.87080812515121	8.60121207653845	8.39870626553804	9.07055214540214	8.74885521495159	9.14439565397625
5289_1	8.44682551321103	8.51102309258689	8.56227151442325	8.4917413440164	8.60923500226197	8.3007077213271
529_1	10.7241360111948	10.4154443604946	10.5984731595775	11.0628417550896	11.058732763243	10.9544166057373
5291_1	9.26111809461856	9.19225953759723	9.10684763632736	9.48190734248461	9.20070504919335	9.37599970597959
5292_1	8.51620876408527	8.34905338652727	8.5764968196315	8.40878746703261	8.74243788678454	8.63642712873679
5293_1	6.66716319922994	6.82696661321103	7.58385032572237	6.33986146141983	7.31470532270513	6.26125929215801
5294_1	7.66615075237884	7.441089011718	7.73338103463071	8.38195992173546	7.61770295661936	7.71345614561553
5295_1	6.96508113126534	6.81400254327697	7.38119396783655	7.90230694915428	7.58321984820198	7.9244936205297
5296_1	6.53381664716845	6.14665442615495	6.04207738518315	5.90280042985002	6.12990320654979	4.73184872390702
5297_1	12.0656462791617	12.0817009878888	11.9297044420852	12.177341077798	12.3507316774075	11.9752921355782
5298_1	11.0234970500921	10.751452112712	10.9454962876542	10.5708001808821	10.5645462681436	10.6356001997863
53_1	6.70106095738936	6.9372777514273	7.1115745680931	6.27315150051607	6.46586532144635	6.06850579391859
5300_1	10.4025253693907	10.3577701739524	10.4459057314501	10.9242080032623	10.9810576748506	10.9751775794826
5304_1	0.465164532559639	1.5455883982356	2.17166732251041	1.02141641511593	2.61401609300087	5.6048650553806
5305_1	8.61016191713945	8.97631169072871	9.14416777703829	9.15405870570097	9.645903917142	9.03171279946772
5307_1	7.59645051241287	7.81362097367979	7.4879470809951	7.51005219757919	7.64717192983223	7.67895071569609
5308_1	8.19897388026581	7.41880282234152	3.79270161102269	6.72422808319882	8.10771416643	7.26504703220782
5310_1	8.61269759607396	8.68559345137971	8.3608316898401	8.15049111917802	6.07564098878431	6.80288821884965
5315_1	12.5984327658392	12.8057018252271	12.6195759011358	12.8068958187147	13.0074519580607	12.9892747426744
5317_1	3.8091306294588	4.44241902264141	3.5946962053604	5.97156429769689	4.23271062380674	7.78779301608822
5318_1	5.65348517236046	5.3838623675198	1.80611601672718	6.47776460326057	5.64487779876634	5.23109744549004
5320_1	5.36834471626782	5.7184013273852	4.15936220745562	5.57326674037339	4.57810971316828	3.62537123054412
5321_1	2.04172383790024	2.40600676993567	5.53720877920695	2.15352436190585	5.6467443737981	3.91459297544857
5324_1	7.02583232146321	7.17432470905354	7.20400182817432	6.55130378068214	6.72168782000582	6.75683684694989
5325_1	4.12795823427444	0.293194539726082	3.42649596996169	3.84591358501867	4.14233909526257	2.54608142961409
5326_1	8.89760309616377	8.67478901452069	8.25104132721066	8.64754583815543	8.70231912896289	8.9852250386876
5327_1	2.22696920425869	1.9172805728875	4.15590096615178	2.4964649857891	1.61594166173077	3.30261267678187
5328_1	6.75339974707699	6.64333059982724	6.97389618767855	6.62083763935319	6.8141433981318	6.93975516188255
5329_1	3.60592862949198	4.66694369875816	4.14263831657121	5.79024454603623	4.31054277125686	4.17223328571072
5329_2	4.18484972322336	3.69043564293809	3.85869396736206	6.22692881197732	4.69645789628751	3.93160499237783
533_1	11.7732638786277	11.9564574638685	11.9223598938279	11.5967619757129	11.9418866350447	11.6638758119619
5330_1	6.76512768052633	6.24515117535094	6.66921688012008	5.33557952490427	7.59974471556539	4.91189762517692
5332_1	6.96612402053568	7.44024889474504	6.7039807473892	5.93491183719492	7.50712729061447	6.68963219452642
53335_1	6.80842003873009	7.77610571732011	7.5199369961585	7.62857867259549	7.68728352337595	6.90699080933673
5334_1	0.694746022037264	4.56222344997218	5.16793402582205	4.2190417917665	2.8637072680765	1.45993076744883
53340_1	7.49955318432696	7.5834652683408	5.85914871740904	6.67763678298909	8.06095281761983	7.42117602477307
5335_1	7.83843475967539	8.14060504554221	8.43509263155666	8.41391276606618	8.6648603764374	8.43892486452384
5336_1	12.6206048909387	12.4382798227335	12.5492348005731	12.3305407335466	12.3128749494245	12.3875284820881
5339_1	8.348799111481	7.63726509164543	8.3318524947538	8.30161175654757	7.81889219258753	8.38961992739706
534_1	3.88669885197147	3.49762695751265	3.79627091943109	3.95230353894004	3.88543487320202	3.28056788189683
53405_1	2.58239634019171	2.30830397027307	1.57075519685357	4.77407366684805	5.2013862294368	1.89800541665347
5341_1	6.11257209091703	5.56250691524664	6.62358534706187	6.34492866697064	6.45496681267924	5.82259312098462
5345_1	5.16182291759711	5.30589435785395	5.10107392642995	5.4186847015151	5.37826239933365	4.97477564993761
5346_1	5.53837221068872	6.52786511729023	6.35071092086817	3.94923605780761	4.19355703042055	5.29105582622056
5347_1	11.0230751906766	11.1477900438777	11.0513184465041	11.4556432364722	11.3551519516877	11.3615267448384
535_1	8.20851458315258	8.30699030899024	7.78803068699454	7.76322605303273	7.09211929637345	8.20617700363956
5350_1	4.99982482925178	3.26533875148641	4.94581901447049	6.55644184352798	5.61258128860354	3.14191054413239
5351_1	11.0726385064434	11.0681380816119	10.8910097837456	10.2423298122843	10.4914906542105	10.8111844003473
5352_1	1.55011729773992	3.10979129955064	4.42853415643642	5.70990731817522	2.17144326863901	3.87197317944736
5355_1	10.8375742583791	10.8923261941638	10.9752035993274	10.8822129625713	10.8638499240747	10.8373764598952
5357_1	8.24993607642745	8.700435757632	7.64760251600489	8.22320714429297	8.73036892297107	8.12606911209465
5358_1	2.42436433894146	3.44193603121346	1.83524155596186	1.34106668582948	2.82116582045733	3.81781803661115
5359_1	1.67624347865441	1.54280383307281	1.96460270290336	4.0176807934856	2.52362487353655	1.74304588936779
5360_1	6.58470606372054	7.62066361414631	6.96518113230985	7.53581618761496	7.12871347660406	7.09575777392587
53615_1	10.1623917602477	10.3754095447736	9.82080842413849	10.2229392441387	9.94070123453412	10.3072040712516
53616_1	5.8390970618064	2.77894464645614	3.54699163348871	5.61005716435897	1.09691582077418	1.43230629684661
5362_1	4.59590342130075	4.704702128626	4.55101111809687	4.87200214336113	4.71139937131656	4.43713459045214
53635_1	9.27336958304435	9.65609558211253	10.0552275189624	9.85319835063483	9.50281520084071	9.88379882265602
5366_1	10.0488030946563	9.95621967877772	10.60856368079	9.99334091131292	9.38134379143077	9.60526519441215
5368_1	9.02338474832004	8.98224526527873	8.38190141341421	8.97122842699688	8.60672858778829	8.72935713632473
5371_1	8.45793942396714	8.97358435965826	8.69681507526644	9.06864149343961	8.91917256255213	8.55961444744259
5372_1	9.21946067240441	8.90510040396525	9.27957662613935	10.1092168234341	9.37647216007314	9.97199206277759
5373_1	10.2138307549924	10.2269771558027	9.90453802093005	9.74740500123608	10.199839656036	9.91428921210753
5376_1	5.90823138146621	5.92428400630685	6.39796876660305	4.71968594200794	6.86778069262543	4.92823634288204
5378_1	8.9418763943212	9.02133005599411	9.19853821668242	8.82532734309407	8.94251782358537	8.98379162218342
538_1	3.73970483411617	3.91387195867707	6.34800163147611	5.91313423143339	5.59862484550345	3.15998142553299
539_1	12.6238418894209	12.6141094416323	12.3724258745695	12.3101225456984	12.7279492578159	12.4544056671941
53916_1	6.84975269437462	8.24267896871355	8.07158857063784	8.01636988428127	8.12081799712488	8.03903575025286
5394_1	8.50294155762942	8.44423936201152	8.84001498277752	8.55136665208324	8.62054895727919	8.84112617207809
5395_1	8.31408915060851	8.5689079759785	8.4427088290346	8.43461607301398	8.30185905107968	8.20429668325556
54_1	3.76221443850571	4.36128474468345	6.63473168955035	4.76080857399045	4.30449166200715	6.2185614734533
540_1	7.6759579742179	7.5046583782155	3.15718904583127	3.44211092284922	7.24068610102447	6.06674306787903
54014_1	6.41988455931614	4.9743888949235	6.55766395294571	6.67535218506647	5.8291383114944	5.1770245676839
54039_1	10.0249267225583	10.1886743156951	10.0897995048882	10.1173022715546	10.2361330852402	9.76963652157571
54093_1	7.91351337449399	8.63809967087938	8.21673213080486	8.53115802052399	7.59964650543792	8.5873048823325
54103_1	4.67458177572893	5.85176118262627	3.21473401244202	6.30501498851942	4.80810606031004	5.02874536276362
54107_1	11.9173665869572	12.1346426089763	11.8870215466648	12.0410875378157	11.9587163039393	12.1369444503059
5411_1	9.46581308647538	9.42910703899257	9.81274269011974	9.57141384826872	9.52426064441408	9.92521390908366
5412_1	7.75540460666187	7.24824783826282	6.75619294153986	7.66905162645778	6.90276817037703	7.31994954430074
5414_1	2.58030128823198	3.80423612128917	4.75662772889689	3.5522193372005	3.80206288036567	2.23996123716918
5420_1	8.78805756270292	8.64853806459379	8.85976119485524	8.01217769395964	7.7113373978385	7.74875969754924
54205_1	13.7847191508037	13.588393036177	13.8472576883179	13.6369361258315	13.6634197411846	13.7303449564859
5422_1	8.71292467847325	8.86307186363332	8.8632121300491	9.02710268546502	9.00931018959589	8.99535610743012
5423_1	8.33213886575736	8.77973279235824	8.71880228132039	9.11255661669836	9.53523590406622	9.23194285497695
5424_1	9.63239844149059	9.19942184119222	9.4459439372716	9.20116834869761	9.57208258848939	9.32947974337354
5425_1	12.5922168310791	12.6783052521376	12.7532436403308	12.4732069453576	12.5708952320506	12.5446024768826
5426_1	9.24481145531256	9.13823410952905	8.79280434553342	9.50190013286053	9.41865726084426	9.22814262873856
5427_1	9.66152993699909	9.88649591392828	10.0832272851686	9.94813397233929	9.75951546359699	9.90701316124129
5428_1	9.67108522084654	9.63480499875831	9.53901902418299	8.68964446312063	9.48407101957925	9.39301389862037
5430_1	10.1933820724376	10.0204325441878	10.225968736358	10.2024598506364	10.0395486207774	10.3644762138289
5431_1	10.8678961855309	10.7480650594739	11.0578492723804	11.0836868295823	10.9919929002168	10.7669077280228
5432_1	10.8071203310669	11.1180336264374	11.0938904483928	11.1671454618668	11.123763532801	11.0171965871795
5433_1	9.30195857032053	9.17441121653495	9.42938592979788	9.19430169250594	9.11838719656724	9.31033196176398
5434_1	11.5908167902334	11.3665936256426	11.7339861273984	11.4088729881187	11.4461286675604	11.4263341478187
5435_1	11.9157405194556	11.8690438915901	11.8161656811099	11.9608188795407	11.9253780741882	11.7686314712398
5436_1	11.6222420263757	11.8033990224928	11.9832856584482	11.289549639557	11.7170145597947	11.6478362462162
5437_1	11.9807858637273	12.0027289042986	11.9186044166778	11.9948314388965	12.0600646315056	12.0818675859835
5438_1	11.2553555105315	11.2781611746724	11.3892661092303	11.1487737024747	11.3226760693069	11.3261274287148
54386_1	11.002031303294	10.7617041977025	10.7494046384409	11.3264784550835	10.8951522574451	10.7162497019587
5439_1	11.5713138799116	11.4058000136037	11.5172766737958	11.5187221705019	11.5552788285002	11.5767064767644
5440_1	9.170069175505	9.0855745919908	9.37269752508193	9.67335967026641	9.51821792081577	9.32899864675896
5441_1	11.9629053678405	11.8941982880069	12.1427489632726	11.7910438887862	11.7151994171936	11.693058818656
5442_1	9.59559050094386	9.91688111220599	9.64614090722815	9.35681801673783	9.37828940860772	9.52647459830649
5443_1	7.56210601491766	5.65530466977627	6.66357223676618	5.70265596162293	6.75723994349497	4.13644618177701
54432_1	8.73761144960526	8.84976012465641	8.81474139036236	8.26607108052114	7.76633888785722	8.65525822666976
54434_1	5.04165797696904	6.95246928017163	7.38649181862322	6.98748231710096	6.5264887224191	7.28078425770901
54440_1	9.14812376292376	8.85359734064066	9.18679900699358	9.7042591055965	9.69200650010598	9.64171727746372
5445_1	6.16755041284621	4.52395542230541	4.6514634199292	6.14721184497644	6.18455573358684	6.44466254899902
54453_1	5.02406248232981	2.65114846842106	3.27775250232122	4.80763887695883	3.20869529129054	6.2224975280875
54454_1	8.15965912167347	8.17133990892743	7.73785372765185	7.79058394852594	8.18269532065967	8.38543461451176
54462_1	7.35723453238954	7.1331698077914	6.55935954542366	7.53532577168417	7.64833525762753	7.54389201423611
54463_1	2.34340368041452	3.25287137407177	3.10663968428602	2.95563748124083	2.99397487520305	3.80434818453174
54468_1	8.15904077487694	8.51031159732353	8.3105397867306	7.94554702813552	8.57050560477911	8.04538215718796
54471_1	10.2286569208538	10.2493312067383	10.4629649866772	9.66351302620706	9.42804473323674	9.78346278312248
5449_1	7.7078360937003	6.42790891770863	7.38790789257159	6.64372574662779	7.38079985910709	6.6007928342988
54498_1	5.10965009359755	5.18172481053528	5.41914427380747	5.83404926609173	3.86970680140793	5.17150182558029
54499_1	8.82661977484655	8.97680407702149	8.29164657698232	9.01580491956801	8.47668129723469	8.58987100091645
5450_1	11.6319418466048	11.5513321964443	11.5962188521776	11.2180271279425	11.2120499541953	11.5280844477173
54504_1	5.50195738900564	3.77488969735798	1.83824667599678	3.36766626448273	4.73744706753092	2.86182244899161
54505_1	7.78761166776111	8.11336596535505	7.19128804100344	7.91177554071162	7.24772331533626	8.15071719842881
5451_1	9.17504578783336	9.11995957247895	8.92232140134008	9.24469264358854	9.58863985125704	9.45533830418559
5452_1	5.15439741344223	5.5303810889728	5.47768506387063	5.17955818139506	5.44659722538264	4.57163268983164
54520_1	7.96712254105806	8.59952597917588	8.6903279878286	8.50878664400297	8.76292921543154	9.01299754119792
5453_1	6.89580877619032	6.37512806737002	7.69297258036488	7.09117519790395	8.01349527855891	6.42404561975973
54535_1	10.0684133994296	9.92073644555895	9.89627525682041	10.4541144725567	10.2676897335124	9.87410387750949
5454_1	4.74762212611254	7.00990229742067	4.05580118950922	6.62922822790349	5.40564105778155	3.92207110900423
54541_1	11.4696190097634	11.2091878841521	11.0660901237973	10.811526821598	10.5658051753342	10.7426471408926
54543_1	13.3187578323683	13.4686718003025	13.2973344094989	13.1764206443203	13.6050125863309	13.2201509563885
54550_1	1.86287102644118	3.40653677483935	6.58521019643097	4.17347304657612	4.61797716950946	5.68867946845465
54556_1	6.47783067586931	7.20215767857966	7.28574290220231	8.16087620681031	8.25284845593919	8.17486815461143
54566_1	3.95573925557974	3.21892057110063	1.5427300872293	5.46430034769421	1.65663779609002	3.54163638141332
5457_1	5.39502338065394	7.11074405448783	3.67703723404146	6.9331766062442	6.86718427686559	6.41877845036227
54587_1	8.40856243384234	9.27411776781219	8.25155744303724	8.50899146950107	8.19503076611037	9.23787677269603
546_1	8.73283259830847	8.75734779750835	8.55715615965221	8.79008237974907	8.80177095338204	9.16847055524596
54623_1	8.96595642290744	9.48457883475875	8.83815136122551	9.24641936155756	8.41687395652165	8.89406150676239
54629_1	8.06938010093636	8.84413096546719	8.11213227069426	6.49766808099836	8.36517833646483	7.7269511570844
54665_1	8.13940739531395	7.65514018890214	7.49002583630453	8.37822928427624	8.12239098686452	8.70194061105182
5467_1	8.59792890145144	8.8025182034692	8.26183122179205	7.87470736283012	7.80378847885028	8.16065943833883
54674_1	4.74069285368669	4.20588027623183	0.618234280417644	1.46890771728326	1.66629157045608	1.71019824742061
5468_1	5.2998879987997	4.27276680527159	6.04827720169676	4.19933271703761	6.18894492944098	4.52473598088659
5469_1	9.31175655640251	9.23741986398047	9.09219200659771	8.86061342522662	8.95635513410015	9.1888622550108
54700_1	9.45666734353532	9.55009384208543	8.94635533468541	9.44970842768056	8.66893432958817	9.12807928626467
5471_1	9.96214899149492	9.45599136189328	9.98097322972985	9.40380792395703	9.39779704536234	9.45748580485767
54726_1	12.6150448500005	12.4464212091748	12.7658533143394	11.9069279081008	11.1926115103325	11.8985271539305
5473_1	5.28423740755548	3.12166250062755	2.73017839626245	5.34386570333614	2.44964677800305	5.67329423461939
54732_1	12.3139105838896	12.4094088321643	12.145436303081	11.7093382405601	11.7997469690418	11.8021939578289
54739_1	5.8231546460809	3.49379112536676	3.96114039120926	4.28722665733304	3.50444675642364	4.11413681599282
54741_1	10.534830220676	10.2843536225243	10.5543993777486	10.1988748812102	9.55613201220327	10.3207236058183
5476_1	9.95853193985797	9.85023789802081	10.1005935807489	9.54982065248805	9.29581899985439	9.09577020289208
5478_1	14.7448799445884	15.0630150960787	14.7224689740636	15.1041559384719	15.2570566544939	14.8465892521853
5479_1	12.9882794864499	13.0491793555966	12.8600422070132	12.7311382789019	12.8436518616407	12.8853927638287
5480_1	2.9571656152836	4.86215770715064	3.06153240171556	2.75415949512858	3.93208193072397	2.55367220068626
5481_1	11.1135206378483	11.2113397112213	11.437786221878	11.2563041638067	10.7143331191425	10.8017285004974
54838_1	8.62034033686154	9.18928487468094	8.85987322629068	9.18131557839815	9.36289349641333	8.73687725307638
54861_1	7.13719070525511	7.12061175224552	7.05989174306445	7.19463364137109	7.13754379945346	6.88616916373816
54870_1	9.66070239266415	9.89852455971881	9.69495924540583	9.22733185726909	9.77608032636928	9.91924335576859
54874_1	4.46245138484083	4.43692188843185	1.83169483754916	5.72283943782185	2.19379798869722	4.16240649151437
549_1	8.60205241875907	7.92238781514637	7.73490075522047	7.60470329107822	8.10346290597818	8.18896416330037
5493_1	5.72572347257024	6.53429074933483	4.54384088468139	5.91623441993494	4.74164024198174	4.97125265923674
54939_1	10.5931567304273	10.5670685287143	10.5734824079166	10.7321257766235	11.1711928778106	10.6896773868341
5494_1	9.60343760018993	9.67285242414726	9.63406933842434	9.59686757787581	9.75186638997075	9.70032616578436
5494_2	4.99257739559657	6.0892577327802	6.27653878924231	6.64373403009893	5.91306831725024	5.43935523619741
5495_1	8.40926105390085	8.33872483042482	8.27213687736436	8.14304341278322	8.48390911051699	8.65193884105851
5496_1	10.0564623690914	10.4434152741582	10.3179328759328	11.135490652146	11.3290378849403	11.2126652577613
54963_1	9.72528607043104	10.1137927989798	9.97111402736352	9.89916003933237	9.81126718240107	9.7961923552547
5498_1	9.07691311096596	8.96964468275119	9.21908199148005	8.21913408498361	8.40679453919938	8.76925613666802
54987_1	9.39214407781471	9.59169099104395	9.58562244829184	9.63445775485838	9.54236152927947	9.55715380898187
5499_1	12.4307145420019	12.4436232216874	12.5582706370892	12.6485606540235	12.7436998928934	12.618543202788
55_1	6.01134481921379	6.09053070024479	3.71607217161605	5.34828518952047	3.28013928516933	2.54219420816055
5500_1	5.4203175836997	7.50721627765173	2.88002036312803	6.18885495222338	6.57029161113688	5.07687090548722
5501_1	12.6024644332098	12.8034269083442	12.9169906710032	12.6945126457252	12.8301915697434	12.8204000397112
55023_1	10.0107805871068	9.95310182719899	9.98203143085185	10.4613475212999	10.0567839539392	10.4961540340344
5504_1	10.4871757189862	10.2660342518214	10.7321073686443	11.4353377410027	11.0084551584288	11.0661288748177
5504_2	6.15759766474622	6.55305979620631	6.48626970903182	7.65026311420741	8.2013285877796	7.59210388571332
55041_1	10.6634203273085	10.7212847231953	10.7515631143538	9.96071422175478	9.66819323063893	10.5204815639382
55062_1	5.74828043866912	5.70370649168757	4.64956027879485	6.13388910436741	6.60395783509853	6.09455964775935
5509_1	5.57317547122123	5.72398857043514	5.71283637342652	5.78814831395357	6.10937346639197	6.58419736293737
551_1	4.08521303198838	3.70380985700722	3.78907789295436	3.67557411511382	6.74964691920361	3.93516335869603
5510_1	10.3440664586118	10.2795374779558	10.3964983311558	10.6399764961691	10.6757886060946	10.7181462908377
55109_1	8.81722705637016	8.79668390324736	8.57784260470059	9.20390271603672	8.58738952692255	9.2636561015956
5511_1	10.4809530919282	11.2968078537619	10.960679071855	10.8595007279558	10.8492825049184	11.0558416176261
55120_1	7.79713168693424	7.25845261125657	8.15203952277465	7.69091087719578	7.09045648616111	8.19435736275069
5514_1	9.05094880045153	8.99965275979976	9.32974127576057	9.42413095234293	9.63774748553051	9.62928356510331
5515_1	10.4398617314068	10.4459060100268	10.4382971406733	10.2839327754464	9.69108085265312	10.2600649173033
5516_1	10.6634915798668	10.7609739021034	10.5499538339576	10.3998547975445	10.3400081341764	10.316916270852
55174_1	9.9480141823764	10.098021170016	9.83801711849545	9.74831923947699	9.31052374427266	9.74226114277338
5518_1	11.1024967200236	11.252704637952	11.2590859774931	11.5000214749665	11.9570580805876	11.4459744870968
55183_1	10.9101815660931	10.7645685351776	10.6652374521292	10.5607319880805	10.8419978190829	11.0232574860729
55186_1	10.8941647103074	10.4906208099847	10.6376789084984	10.5146224140252	11.3042740130821	11.0292816641897
55187_1	6.46807935343728	5.7295177074196	6.54380525483221	4.07151305485959	5.64949651537464	6.12123828024485
5519_1	9.38589414716174	9.20386897628984	9.21151387100201	9.9674916552214	9.66349209941977	9.98781616840689
5520_1	10.4536209464749	10.5173100675998	10.5140306865848	10.252496102223	10.4257340771052	10.3521285253218
55215_1	9.19289707881526	9.34788501236354	8.91824546244444	9.8171418597869	9.94644201326343	9.84678195698501
55218_1	9.73446272772612	9.53685110791406	9.35656522400043	8.961899376092	9.29878340605094	9.2336685644583
5523_1	7.87925868687415	7.28441176005563	6.5369980684753	7.67870190105317	6.47899024755832	7.16852266932654
5524_1	10.8089365615344	10.749553133582	10.5620123899944	11.0628555905334	11.0959394711864	11.0129684076468
5525_1	9.94796894332893	10.2207187925155	10.0062478023207	9.34461141780718	8.7767621738952	9.87702506227528
55251_1	6.93591316455194	6.61756456291871	6.29332202518005	4.88023856433046	3.79272395530278	6.48325106128873
5526_1	6.51578847127668	6.05556734552022	4.75494417992294	7.53589577378707	7.01328200326262	7.29478298187071
5527_1	12.4033031398995	12.3765772790249	12.4062665358892	12.127199142898	12.1866334399061	12.0726547079877
5527_2	10.5712108696574	10.68614081239	10.6199785527742	10.7068359983167	10.3926601681465	10.6335150792807
5528_1	9.31598435033053	9.25935568834488	8.96750092993182	9.0152553921588	9.34864326183409	8.78992914674496
552889_1	9.52822774171609	9.279665316098	9.21858849585781	8.41464958356438	8.57129118032662	8.51726014626858
5529_1	8.35513952979922	8.40465228813692	8.31337455538322	8.43366333892264	8.23994158380263	8.41070746964802
552900_1	12.596664887891	12.5345749082537	12.7203225495699	12.320233055306	12.3561476515194	12.2395929802314
5530_1	3.73836699899431	4.76147668145333	4.04880766296866	3.3761752557608	3.9446000355335	4.52605325266007
55308_1	11.525418606799	11.2200228355428	10.79506987934	11.0428311092503	10.7419645990746	11.1094214663389
5531_1	10.5634795400995	10.9523344211062	10.5060389526012	10.6654003668495	11.2965065536196	10.7361305095533
55312_1	9.79828607293156	9.82693291021907	9.70971189448641	9.9404439239574	9.64251579817147	9.96444459967318
5532_1	7.05793428038529	7.09719864032308	7.33496187794376	7.66501212961288	7.96805825872744	7.82690178456765
55322_1	8.88129713566971	8.86915085097725	9.04503038572483	9.08342576793719	8.78342247649753	8.89737403616317
55324_1	9.77961779410173	9.68284329881444	9.92087742589298	9.16973156483229	9.54736998878109	9.19788370185752
5533_1	7.35617122683402	7.05469167570173	6.9719758743212	7.15362664939485	7.54015730083293	7.23874658283367
5534_1	7.6210467565832	5.86477351899894	7.66661036497859	8.48289060489536	8.60718197941366	6.49039066437537
55353_1	3.6406871531995	5.8413984655034	1.86691152918225	5.40331917192383	3.51804775607881	2.64638403759841
5536_1	10.0893131746143	10.0641513961944	10.1039490761519	10.0338179862093	9.97999037348987	9.9904240016341
5537_1	10.5544848197562	10.6997895547378	10.4496376185456	10.756821128717	10.5287006964266	10.5917170896554
5538_1	9.72488963832955	9.72339961388172	9.87562743051972	11.0798236551711	10.9500473040418	11.073836920709
554313_1	7.51676952467352	7.79015444898008	7.66866571669402	7.98485516652735	7.26103745377623	7.79585021099036
5545_1	2.7189648978678	3.02271426365645	2.36311343595118	2.56503866649011	2.94408751062057	2.65985427132016
5546_1	9.38080278714264	9.30158010242769	9.53220386226046	9.36211592045108	9.16266549247432	9.33519577858474
5547_1	10.5399234134597	9.95222931749079	10.3720252779181	10.0485459519296	9.90871791147946	9.89149556155482
5549_1	6.22537961924467	7.41059477072232	3.57113129871731	4.04662868957297	6.02629550430749	6.60874703303496
5550_1	8.43255110170035	8.47681269497286	8.72670197540537	8.45675083662546	9.02618049446093	8.48539654097794
5551_1	8.87143362454433	9.00037520668184	8.7493506547318	8.98351763954463	9.25974907816781	8.37387753004943
5552_1	7.90178837566675	7.5363888433284	7.53124014719562	7.55673773325699	7.49116018175142	7.61029609792295
5553_1	5.64935881835758	7.02112263054021	7.39884502384151	7.40630564643701	7.22415021111272	6.88165400403736
5554_1	7.48039814281656	7.19025180051738	8.02023303675006	6.60798754918174	7.20607700729923	7.71696764901545
55544_1	10.5345003239445	10.4361591517516	10.4760444937833	9.88365813743151	9.55692076830166	9.56453221024134
55556_1	9.64201839907946	9.64825932104081	9.25192881766032	9.38887481442943	9.3588170862056	9.38785256563846
55559_1	10.0467925020609	9.89064551081621	9.95953501004689	9.88146058812782	9.64145898626734	9.87059123961644
55565_1	3.96520321135253	6.14871685904051	6.55643367907585	6.92984879158667	6.96675846490527	7.8310053362391
55567_1	7.25070264196775	6.81769908396246	6.29921345037165	3.89019749002592	3.76383775403302	2.29641099467736
55568_1	7.07015233563031	7.5776904455077	7.44818773565742	7.30781664525912	6.92731824559353	6.79796756460637
5557_1	9.51999325634112	9.48757670931277	9.71158232705533	9.73712441829116	9.96557250149215	9.9765449511654
55573_1	11.483768371396	11.4073474243353	11.463795431228	11.9171788961729	11.7136052464844	11.730852366573
55578_1	8.69142447157767	8.39804486241829	8.10825208743797	8.68072176520645	8.60931255008467	8.82694341420956
5558_1	8.72475198865405	8.62071789640537	8.57282072761015	8.93813985192178	8.63231634743132	9.01457429860037
55611_1	9.85932087597964	9.89929368901756	9.87215482092437	9.98642629209372	9.8606117508615	9.64209544500468
55619_1	4.60122993040872	3.62370229746788	4.01802642978665	3.7506282579972	3.70430848724676	3.56999190863109
5562_1	7.86068004649511	7.84767089157392	7.39764539950916	7.78006732811739	8.04682179868326	7.43662784504388
55621_1	8.46420182292075	8.6999856957597	8.64312599032476	8.40829853468071	8.55228641768422	8.61071392128857
55623_1	8.09963385084692	8.22930816082626	8.18621645652903	8.45403859681128	8.08773075437679	8.49844441091305
55623_2	9.69601830106067	9.62783824296599	9.52181476181174	9.5243934211586	9.258596601831	9.39107617464098
55627_1	10.4988146396572	10.4297723625058	10.8024950675359	10.4226230209245	10.4556931309166	10.4977971754564
5563_1	7.20601685947238	5.30264689056625	2.97625023997371	4.31819521550961	6.72915267363461	2.83685403709028
5564_1	7.39694497347276	7.19386305892167	8.12441628083589	8.13488456366616	8.5958436323815	8.15766837330654
55643_1	9.22592114200041	9.4146614247609	9.25888808485118	9.4382722621708	9.30340121648627	9.01853389550839
