ctrl	ctrl	ctrl	ctrl	ctrl	mef2b	mef2b	mef2b	mef2b	mef2b
23049_1	6.70534467222677	6.81436835328106	6.81084014411381	7.22791310841396	6.75368511092558	6.40814576714267	7.05354802983455	7.00011923088318	7.2346095943368	6.99910089199307
2305_1	9.99288003551509	9.68585521621721	9.58033658901786	9.73265497712794	9.7957855350462	9.46363551399157	9.43503305783187	8.76180998275647	9.32088402534377	9.32158512990735
23051_1	7.49915224828093	8.02656284573831	7.11383535868189	8.0654514496668	7.74929723175858	8.37171593044922	7.71235951379964	8.14592888123921	8.61231371167146	8.02345675842052
23052_1	9.66726432939876	9.41566563402536	9.41318003023795	9.70765758492111	9.49942612351452	10.4132457154282	10.3564583807865	10.2087737857385	10.3200422266223	10.159082289825
23054_1	7.74084655580701	9.16612109816868	9.32894874712355	9.24512633275406	8.9858589760272	9.19204678283799	9.50881931546223	9.15895012896693	9.49777617541923	9.08445879685882
23061_1	7.97977150769549	7.95118500665776	7.84730358006941	7.30853376436585	7.55543821241598	8.02882791730979	8.08514067076222	8.13269920506633	8.03815280026136	8.15437931512337
23062_1	10.3399115337269	10.1904267792954	10.6123578042398	10.5101460800841	10.0092687313139	10.5386291282252	10.0388575351693	10.0478201099637	10.1643952537101	10.233937969111
23063_1	8.78797916756458	9.09556232579004	8.85221015296162	9.07946062020884	8.61244047826594	8.90643566242133	8.75958081339146	8.51464712333667	8.98232548198318	9.06729626399453
23064_1	8.40840270185348	9.01978330973345	8.55804393207478	8.9105628500562	9.32480315918343	9.20388841915962	8.66763379231428	8.74529620905789	8.86816102681892	8.76835188408266
23066_1	3.11862611143603	5.55849857345883	5.33095361655187	2.80282904704075	4.49155041731022	2.66378094707471	4.31833856712884	1.93805251483979	3.31056838933222	2.57299119411405
23067_1	7.97572400035545	8.2177956418238	7.81619998793006	8.61695107761228	7.36673357420052	8.30219969331042	7.65060823799857	8.4541869382558	8.63450955183666	8.22299347733449
23070_1	9.29556010250793	9.501381918989	9.5621258000528	9.62536256118144	9.38393316684332	10.170280871111	10.1480090692254	9.89399865100258	10.3050787670679	10.3124080992351
23071_1	6.31189726994931	6.46487467816766	6.39081733907895	6.26423003579565	7.70140017933184	7.09171648710979	6.96802484409526	7.28395719756181	6.48810629171495	7.10929811422365
23075_1	9.56938910455671	9.43517345816819	9.57463364695807	9.71194979981631	9.44884764352837	9.38487525692981	9.56312210195778	9.39510566173443	9.54832408913136	9.38521243746803
23076_1	11.7841542759979	12.1133977877069	12.1604460674045	12.0358744419159	11.7636623780399	12.1791985178261	11.749202638967	11.8616150209154	12.2733900426749	11.8783777667036
23077_1	11.2990331476911	12.0287992637852	11.3760491414054	12.3691466033859	11.6383029913449	12.452706639846	12.1472685176656	12.0182166829152	12.3223759327097	12.6147765162276
2308_1	11.213035438135	11.1556279512617	11.3807956429998	10.9132503368648	11.215158115182	10.6808081399043	10.9910667599972	11.3076995847099	10.8942996878381	10.7617743653285
23081_1	5.73446496516387	5.20074444300778	5.64961717982081	5.77534893365787	5.32032325505621	6.80968187600552	6.06139219465912	6.12435913001878	5.76921993600398	6.25321363393713
23082_1	8.88699003144567	8.72374554252554	9.30829568926093	8.53370152390309	8.71152257574296	8.53819677229582	9.24329312388679	9.05708364487591	8.94024617698961	8.8294256010241
23085_1	8.01314953914533	8.11522624806718	7.70506230442521	7.166426580957	8.55368861209025	7.90751017402288	8.43210724643842	8.9947682593858	8.81317000661775	8.6097094253539
23086_1	6.32672068178232	3.55076949380462	4.22075381844611	6.44643000749813	6.1955760075274	3.66110058753247	2.77566439077686	4.08613155639658	3.39574991017265	6.38756479991063
23089_1	3.350123777503	2.55582753394347	4.46900661229264	5.29746665587592	5.57481369971988	5.89200254303207	4.53610500959593	6.20869108410672	5.3201421884322	6.19315846472901
2309_1	8.46252628166231	8.27265188695284	8.37283083332733	7.9878255949998	8.27903645437866	9.38814482866685	9.34914067469247	9.06220308432271	9.17926240130675	9.89322952688567
23092_1	4.85982604228033	4.87544885953456	4.81848573702061	4.49576091891658	6.41772242389982	4.84016088449629	4.75818213592357	4.17784363402816	4.54164143468283	4.84416168164512
23093_1	3.70817392522873	4.62216295730439	3.68642132494268	4.30727221845309	4.99873608716091	3.70225562799642	4.65288101363977	3.65560742640373	3.93643663409425	3.76343190255352
23094_1	8.17327417091954	8.45779644565201	8.18267232884047	8.1541035083523	8.25153115512105	8.39685195032095	8.52678430393715	8.35515687834454	8.53398327466733	9.05315380663274
23097_1	8.835809485766	9.12659863578206	8.94068087081274	9.27026970766984	8.84824215729944	9.70167259971175	9.35549878344133	9.0575185077479	9.50763066697322	9.42698198775357
23099_1	7.04653286607006	7.40091293419967	7.54897574889917	5.25574556262606	7.02604674472342	6.80508863494451	7.24874735670024	7.96761303079591	7.34881836144349	7.54788668544624
231_1	12.1588638555272	12.2203125368847	12.0022951584258	12.1996468346527	12.0237322374864	11.9872313704144	11.8451916966239	11.8822142905933	11.9337649805125	12.1473261002837
23102_1	9.85542180354808	9.81406639284709	9.91061931233652	9.93483553029156	9.94275928148935	9.1901870028277	9.35240402518861	9.52150518532812	9.48609929730086	9.04995610817267
23107_1	10.1791999815239	10.1274618257919	9.9661774377879	10.4021592142916	10.1861084162978	10.5465090336896	10.4753184081833	10.1621968781369	10.5344239471341	10.622283086187
23108_1	7.90105632260437	7.99005065170479	7.57570428495035	8.31826900180579	8.05324368821002	7.77918853757111	8.28461902990263	8.35987271237578	8.5823887659269	8.70042010052457
23109_1	8.8048002461925	8.87668004622516	9.05640281828886	8.87023957417231	9.14423724005499	8.79356711905471	8.85745879192379	8.59148902057004	9.21286119816922	9.36026548501452
23111_1	1.9600234324124	6.30389404914518	5.12494842251906	5.49776389952941	6.51836052685572	5.69763793150177	3.68467466048781	2.10779653501698	3.26097453228901	4.99433224252288
23112_1	8.93045673246367	9.16886172166262	9.08330952839079	9.46241580805665	9.10860425337394	9.65340768027963	9.55836519355896	9.22035614156619	9.60136835903794	9.59172302224238
23113_1	6.88641858686708	7.3845768245516	7.64049835137923	7.27835148889215	7.86919896787637	7.00099394555217	7.65405863373809	8.16635898893434	7.23068127645058	7.30292979628435
23116_1	7.24669305416123	7.17785309521685	7.07396664328998	6.517033048638	5.05870437922792	7.47669567629448	7.04803997508503	7.42582059877401	7.20635439889826	7.12239132789831
23118_1	8.61941005797084	8.56653473864598	8.67186756431619	8.91554590911482	8.65170776766	8.85452079346401	8.95139010985428	8.43579122126294	9.04740892962801	8.43632098839703
23119_1	8.43686699485989	9.13271331658618	8.55007042430221	9.31804481264111	9.2623213611545	8.95634535498322	8.8171061602092	8.69010911239208	8.87320257104987	8.07625826326196
2312_1	1.55200989729386	2.83849495540378	3.012610509614	4.2431780537388	6.00743266137853	1.8078620171487	5.67427387441996	3.2305922849465	4.90829501776678	2.25201852554855
23122_1	9.35778048492215	10.089676481497	10.1989977278716	10.0338824983662	9.78660629890019	10.4503889871678	10.2234783104969	10.1526946198951	10.386481331199	10.1686892112763
23125_1	8.85748020957962	8.88325914690888	8.93060410078643	8.39250337955219	8.31749697993668	9.06236230808853	9.17963894085253	8.93539627953716	9.15124862150031	8.82787171522971
23126_1	10.0883854692135	10.1301340762394	10.0129665945062	10.5297001577978	10.2075988718518	10.6459625034361	10.1703084353268	9.78760264544449	10.2969047123056	10.6435826998418
23127_1	4.88137604652949	5.67949035674029	6.26728180066738	6.8059822583555	6.35170474812536	5.15485432009491	5.33567574506035	6.37397997830692	6.04719754338899	6.26503944549959
23129_1	6.83328945314365	6.578832932102	6.53842782069023	6.28860219960365	7.40326215508436	5.91037382641971	6.6461362704524	6.98271268181954	6.40737071664724	5.50256036364676
23130_1	8.48484581575323	8.86169224491317	7.94506943138847	9.12483720202924	8.35370370919418	9.28757756874015	8.99004888795783	8.41159644740788	8.75025846106348	9.05682309880595
23131_1	7.97855465003157	8.19802343958162	8.19300822932219	8.23996326784226	8.07602375458291	8.02876533575543	8.45003489166973	8.41172293297877	8.50821853642961	7.81767810328547
23132_1	7.11802223712608	5.8923498874439	7.14755721147124	7.13678557392558	6.60966211188109	8.20267655220825	6.9287232197727	7.98687137658487	7.07684378895362	6.41800676574359
23133_1	8.47183947307301	8.78429775630297	8.53215979310118	8.45550848432235	8.9670215808771	9.19199019521292	8.62303723301479	8.63381578770604	8.72149601110683	8.95334769698699
23135_1	8.44336220753826	8.28392540587304	8.06962664941634	8.25601387990782	8.25042426399191	9.21974421595933	9.06141149393849	8.71881895677706	9.03898658180075	9.17392390063394
23136_1	4.38423223445445	3.93012307243727	4.8220578903874	3.38734187670659	4.08040897729708	2.58833843720642	5.90300280221294	1.80130463381372	2.91624962261267	3.87539931224059
23137_1	9.76118340761166	9.53255692293078	9.84581658754696	9.54232019965865	9.47746055874301	9.26702401488387	9.24914647923708	9.38324983712709	9.3799342412071	9.75612476002489
23138_1	3.44554190549317	6.20278182872972	6.36996389111942	3.78142792668132	4.65874210404602	4.82520384724878	3.63443070797446	7.24569984207296	3.87313171478478	5.22876280513602
23139_1	9.76423828427903	10.0972488577302	10.3186249885061	10.337739206946	10.1438174540599	9.92645106621885	9.56960303236886	9.48903064185473	9.69804551472627	9.87925756383859
2314_1	9.75691654190556	9.70066427230566	9.80803971543676	9.60890081426183	9.37769670013104	9.65422338688955	9.60462811723114	9.83565473997089	9.67295244494046	9.96319395733804
23140_1	7.7180453184415	7.62460571095959	8.07580258657519	7.86765007409106	8.36148590320775	8.18897040475174	8.37746469192439	8.45112391134057	8.79169799501531	8.54287908954441
23141_1	9.36719258630539	8.72518543056443	8.66476847654822	8.58353392606486	8.71676176145486	8.79499214883963	8.7144278214549	8.96767385614096	8.54294990292568	9.06742190794539
23142_1	8.15266586086392	8.38131906565641	7.43660184999119	8.20368415793042	7.88352177263182	8.36480002821303	7.38434586425259	7.8842423135239	8.27250109564327	8.2085916278949
23144_1	8.73570822617113	8.7553256014901	8.27641951773971	8.53167085460942	8.68339031666127	8.60056467213294	8.45144913687268	8.72970842272618	8.60138399322815	8.14086247696365
23149_1	8.60562998287788	8.04600720424654	8.72378160824267	8.32263821096863	9.18118049816435	8.04389606651254	8.4978368541402	8.37798363113227	8.41815966297774	7.76536341178491
2315_1	6.96628859703395	5.36771257543427	6.09736026240887	4.18241721465413	6.49475828797487	4.79979145905452	6.22565762657486	4.86015911601266	5.23627057362216	4.58364123455058
23150_1	2.78888214758818	3.83102672794666	1.74388515078708	5.60744903143905	5.8078040901459	2.90807314907748	5.50648513583722	5.43175856203148	5.73341932262685	3.36405950869208
23151_1	7.30656754162036	6.58000436392643	6.95550068016673	7.77014503366199	8.07749720912715	7.52171609259519	6.53617173079852	7.31963369030585	7.22212556201185	7.61919825676211
23152_1	7.8501282039591	7.30377417904882	7.44182699788998	6.58147579835518	7.83161037261976	8.67973132644319	8.37021175638611	8.03652186684406	8.02189500695731	8.62593755359443
23154_1	10.4328689328116	10.560963668934	11.0476493118708	10.5580958709744	10.5295827914072	10.9057269974368	10.5152175951001	10.6980377655368	10.8166850884722	11.0847581286888
23157_1	8.50302173978036	8.07000605136621	8.23037692880155	8.45552630029652	8.58676955028426	8.56420011593869	8.79019716387188	8.58086132244093	8.75918372464199	8.52253141716285
23158_1	10.0817215499728	10.414762685297	10.479006538803	10.8622103692757	10.4719071734331	11.8738278820549	11.3772353306557	11.1415591105184	11.4260931941861	11.8846926630974
2316_1	8.74473990962417	8.90839044472654	9.56167442920041	8.91299916512805	9.14039175126251	8.83920046460102	9.0833459002608	9.00797172468351	9.11754457861811	8.93799263519493
23160_1	8.63792928174045	8.38295742774121	8.62331556436019	9.39689057177786	8.73161246575816	9.339098071453	8.6285183422326	8.36857915574706	8.7787886789669	8.98696533961914
23161_1	10.9170629455102	10.9389567517601	11.0159923232779	11.017934758074	11.1067024993206	10.8613546432998	10.6983566947355	11.0252890768822	10.9289116317477	11.1830889190777
23162_1	7.08879504524032	7.67506527606722	6.29092896388325	6.73521209574627	8.12894965031176	8.65121730881618	8.23164504980197	8.30005411764614	8.00444235132619	8.83329907963445
23163_1	9.56180331099895	9.6632683849031	9.62360200375936	9.19122268228915	9.67585694902932	10.0905832608843	9.88947315487729	10.0604927337823	9.94661318852705	9.92197123250872
23164_1	8.33427960928191	9.92079687949674	9.82677647807669	9.63288230595597	9.59252045447218	10.1348523701984	10.0698443220583	9.80640955816765	10.1505485407111	9.98513695094552
23165_1	10.142596642116	10.4832248849722	10.4470665567417	10.1773913002162	10.5679518104736	9.82605491689909	10.2001370282425	9.94373990967559	10.1188264544111	9.59559157891538
23166_1	4.51926916790369	6.58322583192505	5.34663014597933	5.16410553782867	5.07702212522006	2.97688294827682	4.25692303976225	5.26406462983765	3.98717104829321	4.46545194359048
23167_1	8.61044981493328	9.19120818385094	8.30039599642788	9.10535558747666	8.94004391976492	10.0996903241845	10.4360485304984	9.99958013846752	10.4279093991889	10.2705759446949
23168_1	7.41586992203565	7.53156865288646	7.44318245284477	6.39263128216386	8.08527065835091	7.43060862424011	7.63752785267385	8.23659452597561	7.90817481241203	7.04437322854738
23169_1	11.6921084524744	11.7388483569164	11.8224828684776	11.8305412048477	11.6453351028538	12.7061570527093	12.3392056569452	11.825201066427	12.3140035360639	12.5389687538421
2317_1	7.40326683831193	7.6908282472329	7.85708547344463	7.5909798502644	8.44239510255347	7.54741373632653	8.01630130215256	7.98726476102292	8.30954877422158	6.25051548465911
23170_1	9.38259817269755	9.41449959554086	9.36110536638905	9.74607379706311	9.84079184729107	9.50897342181037	9.85806291136448	9.77041520420348	9.37678854545349	9.6366913065294
23171_1	8.23005393223776	8.39514189563609	8.49811536999535	9.40590431911864	8.06774871024288	8.43062541763445	8.70698254365908	8.7416996946024	8.78589492658388	8.78394311322027
23172_1	8.55304871137858	9.58317106230796	9.34585933718633	9.02380627939214	9.36085784199421	9.28123597545538	8.91377946129274	9.3313364173302	9.14114075775513	8.68915361543259
23173_1	11.1786152385103	10.9458432076265	10.9798627638944	11.4765248176635	11.120161259444	11.2793865092218	10.8397073204499	11.0077648985639	10.9718671730481	10.9652504781356
23174_1	7.72877802065374	7.16671282749544	8.03303545495743	7.36825307630034	8.31432316940954	7.89486791369863	7.05290778073237	7.46631285722638	7.85678422237865	8.05653945929652
23175_1	6.94845856102897	6.45826376133886	7.37713185114422	6.60110910116413	8.00105300380972	6.49300957421549	6.90924334274849	6.81487508014881	6.72628112522382	6.6036568766475
23176_1	3.26188982868738	2.76411720999283	3.8617644772714	3.79066293764645	3.9473874591836	2.61937734725427	2.813010546146	3.29287518906968	2.9978206808857	2.59158101383546
23177_1	8.3742682921848	8.5062558931942	8.11696882246654	8.31779611467574	8.85622753610262	8.69365748772795	8.7547498050597	8.80551162965619	8.75749128156231	8.0673069359028
23178_1	7.26937309948473	7.54458827308493	7.89692894153218	7.05300720655834	7.16269833631049	7.72188088462859	7.49926334964498	7.35459935478373	7.60254023220519	7.20475956721871
2318_1	7.7367625970355	7.39263525734625	8.20956646947908	8.61739379965131	7.65277156961193	4.31190563673588	7.46920572344101	5.29765838903471	6.89838809418294	5.9952022203099
23180_1	11.3518632115227	11.2257376775538	11.1377202283116	11.3487887387434	11.3306369483585	10.9752093741007	11.0222844600611	11.2827938945603	11.442034264773	11.0225883806497
23185_1	11.1678388790643	10.9454400547372	11.2308120048717	10.4909947172293	10.8178168969464	10.8816000415353	10.8343206272105	10.9577921285694	10.725318371672	10.4213060927843
23186_1	8.48529103566469	8.56022840833462	8.98938908073744	8.46057495201785	8.65479024066424	8.56746550400379	8.64490995216811	8.48741501702094	8.63104909608763	8.55334894537535
23189_1	8.19750867615524	8.5748776142257	7.86029731696763	8.29504740164112	8.27978808219382	8.3446219029771	8.31828754140066	8.61820109533951	8.89175877831474	8.39566664575833
2319_1	9.71664972406976	9.4927519467074	9.75681076199243	9.69605154750065	9.4243375506586	9.85311539780054	9.63754819625277	9.42576720780009	9.50730996534803	9.87299056791608
23190_1	10.518254900816	10.383591191443	10.2419786448913	10.3694940559083	10.4726441005116	10.2400903739376	10.3190065663355	9.92134644189259	10.5580747543522	10.5654714447155
23191_1	2.83437499737648	2.54226414312903	3.60027765152211	5.21392375616771	4.97589155638712	3.55589871044989	5.59631586169004	2.96548293587105	3.64156930990601	5.84911105666426
23193_1	10.9854673915716	11.3724833929541	11.3815867465988	11.8554368928146	11.1921580715789	11.0604015784562	10.9311481355601	11.0234397791261	11.1725407434302	11.3177615553874
23194_1	5.65004438080965	5.24349482274963	5.03634314324092	4.85861898431865	5.98834642324125	5.10386184728651	6.59917827063655	5.19970393792868	4.9336935163664	6.791165119064
23196_1	10.6718222025996	10.944473242542	10.5891264484015	11.2407960802496	10.8443341065481	11.1181856186156	10.9280201835522	10.9075439615505	10.9963918421923	11.0722113384919
23197_1	9.32756967991892	9.06102912771875	9.37787038064939	9.22586737422924	9.07827114277823	8.9451277734753	8.95276148067814	8.75118341348343	8.90641538295148	8.69611919848047
23198_1	10.0656438335042	10.1467688926979	10.2160944285648	9.79982880353765	10.052674285816	10.1910994074593	9.92039153806981	9.94466743500548	10.0782997589128	9.84892388736747
23199_1	7.510145692367	7.87964435820762	7.95746380585663	7.46730726610777	7.99752882357454	7.70046386529802	8.01049950949396	8.44112601897532	8.47518552995749	7.80586911398516
23200_1	10.2422132153548	10.4011292092117	10.652472740047	10.5351113772299	10.1738059767734	10.8723214616186	10.7815233701147	10.8846837853779	10.8758557157342	10.8686665806384
23203_1	11.8336986037346	10.6935452136333	11.2935896792765	11.0339396941306	10.4561789809609	11.6458172579369	10.8710490907032	11.4363055910585	10.9604860076729	11.1008234923765
23204_1	10.3058751712768	10.2665270761538	10.274698421274	10.3851020275367	10.4128689622872	10.1536818122817	10.1555822973553	10.1197083133654	9.9079065208675	9.86877789848251
23207_1	8.84296707982294	8.95990555355216	8.33709965079734	9.23921798372111	8.12215538479501	9.11246807654486	9.28367881597375	7.98261855577994	9.32793780211578	9.24282704447928
23208_1	4.79094490078433	6.3797418212196	6.5172948846014	5.9019880290612	6.95224093286408	6.31928006669857	6.9507173444793	7.21858377748368	6.88872934622669	6.74796176376595
23209_1	6.00597929296638	5.80683448325996	5.98253607640457	5.10496282640438	6.75212905889233	5.89494592632983	6.30372565389038	4.00190668703461	4.23666150605285	1.60039743655204
2321_1	2.75996872915754	5.1948435489678	4.95870693593008	4.29835995860178	4.3651791978438	6.79183745417748	6.24827039196169	6.44330832721831	5.32738040838238	3.91609083948052
23210_1	8.85074699202741	8.39017033795403	8.90917639805158	8.45317411167643	8.4740539513357	8.74944794938562	8.85395844813096	8.78464300530434	8.92730683372476	9.15698581865761
23210_2	9.09916487927716	9.19447544651638	9.22864988363882	8.94688466442839	8.91690581080397	9.16859437439197	9.28529781548171	9.47041285080763	9.12377887630403	9.02158584879484
23211_1	9.82705435691483	9.60667969975669	9.94963838967633	9.74130690432576	9.63298067010505	9.90193116404383	9.58916748232231	9.76350559974184	9.66670085746762	9.63140824793561
23212_1	11.1377973155052	10.9436582311689	11.3743889812541	11.2325880563983	11.4300334951782	10.403342941639	10.7809242938858	11.3027755707157	10.7429563335191	10.2672723290625
23213_1	2.21870670902464	3.62497255385518	3.16559583023588	5.58605725398863	5.64090643262006	5.62172294644836	1.93429552306408	5.25152089643872	4.63271131226982	5.06760257637859
23214_1	11.9329656368133	11.9685598641331	11.8651331675284	12.1317644682266	11.9423293284492	12.4405273035634	12.2320773917389	12.1221034655954	12.1974439925606	12.4393482920436
23215_1	10.6977147708839	10.9250323486313	11.0616182551673	10.9933589430474	10.6742759544522	10.895506907823	10.8876445257884	10.9071687365715	10.9606393275063	11.0130629485348
23216_1	8.36533090390404	8.49023883466808	8.97619536624878	8.30291120736549	8.82313089187234	8.44982724837782	8.5870973121942	8.69435275077498	8.97531521266149	8.68651222323247
23218_1	8.56951465961966	8.37416592983711	8.31966176248929	8.70824440525335	8.29030031589109	8.72756732295258	7.72967481139997	9.11150477735153	8.70494753679673	8.87674556402619
23219_1	8.85844978865305	8.95569639526593	8.3889341278821	8.92601401336425	8.50134296195588	9.51783246779597	9.2808986147403	9.27966062390698	9.16052879091243	8.76451091456901
2322_1	6.46971607514349	5.49155806002091	6.17201942135376	5.40885663896122	7.00383001743408	5.39309973949941	4.32453660482746	4.94219954026367	5.33046851306237	4.26930753872269
23220_1	10.1800965449641	10.0244278365982	10.4852031067133	10.1329042869514	10.4365427419565	11.0886842679721	10.7057977750532	11.0141430119484	10.7672659365996	10.9786791180308
23223_1	8.81733722936536	8.63303696587094	8.99131963083688	8.96743421176434	8.96056821479708	8.90216667993547	8.5157013075448	8.32700249479468	8.71224412116537	8.37459452115771
23224_1	8.61510404967892	8.66887126304475	9.28629118612941	9.11735389269874	9.25540775180015	9.05101916739543	9.13678562261418	9.21071589547963	9.12562691477163	8.72291019115944
23225_1	11.482543757841	11.4150671082635	11.513666675095	11.029281399049	11.1767902022642	11.3584171325156	11.4936790277816	11.1791064275091	11.5383580488708	11.3900460296631
23228_1	9.63994158799845	9.86312496755521	9.9325586366256	9.51743802163993	10.0646795245211	9.89666498722936	10.2812561896382	10.4543787729481	10.3719201992097	10.3015364795532
23229_1	7.86000680687112	7.88297370386347	7.53542047561706	7.63581029216022	8.31707758170409	8.37745171737445	8.38523482746422	8.88084462865659	8.34274421593693	8.69240494522544
2323_1	7.67980235657966	8.98299534167118	9.07457161943035	8.5420410157929	9.32446061265288	8.72205789818488	8.70533562177153	8.71373710136885	8.73694323115154	8.42495026431479
23230_1	6.93107777560308	7.00543120162841	7.03730750186966	6.70156276982138	5.61779759350309	6.88346239531282	6.82619055946255	6.99070700662462	7.2077423024141	6.95719566030807
23231_1	10.3159166228937	10.5799119134199	10.3621031195586	10.3490720820705	10.3801053886111	11.5722188058052	11.5930759767559	11.5413737213989	11.5473318321581	11.4672648658878
23232_1	1.30120335168626	1.66330955587401	2.01119432713946	1.08897655322116	5.33164295414291	5.30973319628475	4.78439420823039	2.12248277568819	2.74572768797569	1.99022102697154
23234_1	11.0028734446303	11.0054841799177	10.5047569372611	10.2466094145653	10.9475587250191	9.96608416948334	10.6315156843438	10.5781834303919	10.7582567142721	10.1087701465155
23237_1	9.09946800549809	8.92981532057459	9.31023955133406	8.76574752623291	8.61807038068837	9.01652171704513	9.16985395797513	8.74749929331633	8.67224162607174	8.61088011630267
23239_1	8.72213610862636	8.91708794633642	8.95324608554776	8.57033007624731	9.41206712533368	8.58687349846334	8.40091841017246	8.50523611252492	8.7768454320067	8.21615760174324
23241_1	9.29462184166806	9.49897426328091	9.94919032765268	9.47921735562992	8.87834896516127	9.9176778340887	9.28268131331944	9.17765935754336	9.77893774325456	9.38044808780487
23242_1	3.21246396586548	2.52456607801134	2.45528560444882	2.89300710082817	4.23192112376632	4.92584217086247	1.32171803487164	3.0658319913852	5.13544761692393	2.94198296371638
23243_1	6.81564923255737	7.42351382532075	7.02290882387209	6.68504499231004	7.1239092811445	6.89750605397077	7.17869620304369	7.19795238791712	6.91514745119505	7.191431233629
23244_1	8.49303037869814	8.47178027806597	8.37586721615697	9.0053768245034	9.04887253368072	9.10223895695782	8.67584654695926	8.75036842492687	8.78241737932948	9.08874128854762
23248_1	8.45213832282762	7.94833441838298	8.28919362195407	7.88570611829356	8.31719455925513	8.9249342167178	8.13846402183112	8.27974833479164	8.17497940452311	8.59692895409863
23250_1	6.32307728158731	7.53099979257897	6.30183282050817	6.62455421474732	6.28059356058289	5.02813178327794	7.66318153240311	6.7944917923074	7.56520176007326	5.73894786818933
23251_1	4.6494064794969	5.80002164584638	4.20583171502208	4.48269320622033	5.09612120441139	6.77122038650315	3.7049886548448	3.17513952844801	3.77075683317332	5.64171938268784
23252_1	6.54795322369276	7.24714153357392	7.16185979652503	7.28059278126271	6.74393693333312	6.6704163842941	6.59738720000435	7.15948706618315	6.85978835669352	6.94922510182482
23253_1	7.94293815975588	7.75783830924443	7.90585713438526	8.26028800427851	9.31821015085186	8.40077631230606	8.9445203651527	8.76244390046326	8.68853202660175	8.63023731443795
23254_1	5.34486680122159	6.79561254595013	3.96462653505428	3.9346982424757	6.8673027857111	6.21192032359719	4.45653946875243	4.33176970823211	5.42394640255015	5.88006780394974
23255_1	6.10644634488301	2.90439824965214	2.74947896195765	5.14677939203596	4.47002411686407	4.7911716386409	4.21905682492201	6.21120445238883	5.93096014293303	4.08642755818471
23256_1	8.34046262215193	8.24901229801223	8.06525941612053	8.07625528770089	8.74342632590882	8.80570462940504	8.87979723156385	9.05755716795399	8.36215918763531	7.75117314827958
23258_1	8.80537191322622	8.56312521899354	8.73250304100251	8.75574251825967	8.73749291151216	9.73971764500945	9.76550922586436	9.32043477962414	9.96003180647146	9.7163301878877
2326_1	4.43714447775014	6.6061979567434	7.27682933014555	6.64731707628783	5.47609178328666	6.69731124596515	6.06205983023748	3.93336760987226	5.9837902528322	6.93729056528842
23261_1	4.88380700394571	5.2078313567336	4.61423371607447	1.91250364984397	6.08835276869266	4.48213081379481	4.94461944462692	5.25956831817605	2.35608901542152	2.28647252683376
23262_1	9.05735867494661	9.97490717946719	10.2464042994239	9.59066805922872	9.89268992191545	9.81802907892783	9.55203823796021	9.8851710302713	9.74281525051262	9.53683633748569
23263_1	8.01067122015379	7.11102073060563	4.57976934585143	7.36350907863774	5.50819706069454	6.97286760257362	8.56327328367557	4.82362628244917	7.91609477225915	6.66586953854118
23266_1	2.29915210667479	0.628978103345882	3.37952312619093	1.18854330984915	4.02397250552533	1.72534911157848	4.59356344545333	2.35686603612595	-0.439162121325781	5.05044713449259
23268_1	10.3205081482182	9.97990026468562	10.5107787642265	10.1794274860404	9.99938825293238	10.2403088555664	10.1869127422806	10.4917784432209	10.1311709194557	10.3785075645911
23269_1	9.53908492499505	9.36204052622369	9.43025983445135	9.90258429210749	9.66834119895764	9.68186950373525	9.52317093233533	9.38434176525997	9.72733411584468	9.57012957559799
23270_1	5.75188522468432	3.45435465115152	5.85829144819995	5.00005477868065	6.12685818746922	5.48703866211369	6.43416326537013	5.71268359901759	5.95767828882365	6.22243522491224
23271_1	6.64843077477785	6.8062773438431	6.8169002669641	6.5583148129992	6.48463313670139	6.70446623462584	6.13601011066854	7.54307610575448	6.79708751675927	6.64274065301483
23272_1	7.94257031036254	8.32666792486617	8.8341486540921	8.41583241531315	8.39519712499322	8.11852618901923	8.32535246618171	8.16255074087183	7.95801794806166	8.08603944157255
23274_1	9.82283040117037	9.88965599725272	9.80639232768029	9.99910121496706	9.86840076217122	10.2237624877132	10.0954144741267	10.0482547415925	10.409235843631	10.3884947530599
23275_1	8.70662940055117	8.4413214531875	9.06571135579348	8.60754706816845	8.5608519783787	9.19098038907202	9.32401873068387	9.35223176075872	9.08126751576889	8.88545253256395
23276_1	9.93758529984653	9.86191869455065	10.2801810921002	9.59980140343964	9.51821843833338	9.29732097211741	9.41785766025071	9.79631597250972	9.51726470208175	9.01426550871331
23277_1	9.90151039540031	10.5407335735472	10.4569063605313	10.2475722052704	9.96967876362159	9.9310384962312	9.66898646170913	9.71870933526491	9.90943611466006	10.1316065315939
23279_1	8.72944535576086	9.7156782808204	9.52198821094832	9.18621965037088	9.65111594091849	9.14718788111898	9.27041569208892	9.2983960221732	9.40074902073061	9.16669796140991
2328_1	5.29414517524554	1.28379832869193	3.48773880828784	2.38134629835689	4.59133130346422	3.49516379560704	3.38719418182079	4.45489590826612	3.6446071766471	1.9648033789532
23281_1	5.24373244083974	3.53368947443699	4.65102339005089	5.03043735234249	5.6462849536492	6.55568961373204	2.16593761099841	3.71449378576136	2.80183496828866	4.47303132833339
23283_1	7.99700171526207	8.50267872210974	8.24630902393291	7.67560279068598	8.14956633948443	7.58246368819356	8.75436149908029	8.38042284068188	8.21610744454294	8.19548551873415
