ctrl	ctrl	ctrl	bcl6	bcl6	bcl6
154_1	2.51965731438271	4.96850927132151	3.09681720294341	4.18843806468449	3.59268995368772	3.90426532076817
154141_1	4.63550629113227	3.94397906818358	4.63349056199243	2.27815634549634	4.06275469405268	5.42642116243156
1543_1	9.51612719522886	9.20716785056526	9.37129300305741	9.16976420656531	9.48520199793218	8.96724546937227
154467_1	10.9461728674634	11.1444450305489	11.0504477911904	11.166681400088	11.2075919259182	11.1869667803157
1545_1	3.08623395718502	1.89816031776065	4.35007212848297	3.5405188733601	3.94383358076173	3.64591677660804
154661_1	-0.376780975148988	0.697506006888041	0.339585873722326	0.900199598234307	-0.361639183876462	0.820032222321756
154743_1	8.42570173741593	8.57102226626382	8.18327427747429	8.49359031114845	8.22387520521355	7.69677096996621
154791_1	9.47253738522304	9.46327355864612	9.46039485147679	9.36424517466012	9.24193248527904	9.19566883235713
154810_1	8.1393547377615	7.95490256745003	8.166954102796	8.30657863059924	8.11785496488769	8.24765995044946
154881_1	6.90356391135769	5.68370430506909	6.42083419637439	6.54893453938822	6.36142498439165	5.93063713151997
155038_1	2.62846619023661	4.38701303400218	2.88057956399274	-0.356361375423954	-0.58439320753523	2.69838914254193
155061_1	8.47363420844483	8.3520531153221	8.50106611794842	8.15661051719194	8.2406508493076	8.49499781853716
155066_1	9.3263943246363	9.40544617833418	9.42048659492536	9.29541369773256	9.29721985718782	9.49006216259798
155435_1	10.3301389552413	10.3196441816904	10.2724508008578	10.4564381912827	10.5914647934912	10.4241533923066
155465_1	4.17922632087417	-0.402342824757424	3.68548045955498	-0.273627112958629	4.91544529007239	-1.14989965851665
1558_1	5.53137451994722	5.48755720150022	5.70418411640337	4.83270108548901	4.06913694322502	5.56876816406416
156_1	8.22158465679494	8.14421699623977	8.74196406329422	8.60284882220344	8.59781835047879	8.69060696888652
157_1	7.15338291411836	6.82247334775955	7.03709138973504	7.08766032258314	7.16927696168193	6.87862217507154
157247_1	7.52348280412955	7.32773244470749	7.70370411375255	7.52709820112275	7.26782283207952	7.51528090103432
157285_1	8.92116505216569	8.95452086292248	9.15948001638677	8.18151769743107	8.11810351686933	8.06660398118919
1573_1	1.07912908274531	4.35749851201445	1.70733996630317	0.825367836784171	1.70393138697426	0.582361913001748
157310_1	4.2200701897387	0.357673189183547	-0.0272114081592027	1.17843855398425	0.251939155234879	4.3904748720015
157313_1	8.48779591946204	8.61939683215302	8.49843519265753	8.84506967100211	8.66731148436457	8.72826115938888
157378_1	7.66114693939581	7.40126376471346	7.38636899614963	7.80139320224348	7.80676892676624	7.62522084511807
157506_1	7.68310643605709	7.86680500003668	7.79875473004923	7.98139427827608	7.79018242413287	7.87743974471455
157567_1	8.45761801102505	8.50729153538289	8.34968457479234	8.54508880277941	8.53943998128671	8.25457341554707
157570_1	6.84920191333573	6.64557875290738	6.8530980674949	7.80486975408076	7.73288272947733	7.50278704257965
157574_1	7.66368201903729	7.91796579417364	7.89411840456551	8.27700883191825	7.96722300685804	7.89743380910806
157638_1	8.06959067668161	8.06679011038203	8.162248031859	8.28808738084828	8.54470496549343	8.45320390746616
157680_1	10.2924984558126	10.2460295622082	10.296686556223	10.4359900722675	10.2258598630199	10.0158742213217
157680_2	12.1769882622411	12.1128147240262	12.1176089587832	12.3427700555115	12.3706324744824	12.2377267194651
157697_1	9.97898947208048	10.1097311332306	10.192605837726	10.3428494642104	10.5493468474502	10.3746185435235
157769_1	10.3597660079336	10.2227927031221	10.1530300427244	10.498372344998	10.3291778385609	10.1878416734899
157869_1	4.84627040260505	4.94780978995254	5.47244020976455	6.05386661842164	5.26615759878756	4.91763613540584
157922_1	9.4316019221364	9.32903245031675	9.37513673523229	9.48556066476483	9.60750523786704	9.66769485461026
157983_1	3.69076372343645	4.17598526023476	0.584499989022428	1.00117478888547	3.31104938495227	1.96455363146501
158_1	12.323013820903	12.2870291679698	12.3062770988137	12.2962232706853	12.2540586915966	12.4075673874842
158158_1	3.35962471509452	4.02248901320405	4.42430829699944	3.37701124033183	2.10346854838037	4.95457300819922
158219_1	5.53352322461311	6.65312629488657	6.12673763800689	5.27507304105186	6.59732780886452	6.52830614124557
158293_1	10.2032198471526	10.1737832927723	10.1945730960714	10.1264538554434	10.2250316920905	10.4222050780528
158358_1	7.79770958289833	7.87846039109512	7.75150595844593	8.16160747487459	8.09039936290935	7.88213320000857
158399_1	5.8839255371882	5.66792615531251	5.42972655738432	5.56422053124976	6.51030926711538	5.86877695923617
158471_1	6.0117829658164	6.13592558589608	5.09787843473695	5.47339448509308	4.40589199422285	4.2587381893555
1585_1	6.72077451864251	6.75231920161564	6.74091014993754	5.48957113470192	6.58993303345802	6.47115021826706
158584_1	9.0125132587831	8.84647611236811	8.60884527511077	8.93084957073983	9.01074072308742	8.94153227573338
158586_1	8.73616936856353	8.95431854760094	9.07760998371683	8.82894497354303	8.86834973543973	9.08020713511807
158747_1	8.16044116879157	8.23219931974257	8.21781179111063	8.87460308035878	8.89833207598513	8.53265556889358
159013_1	8.53601947782043	8.58254516710105	8.55720474101292	8.64009729255942	8.43060355668366	8.29964897115708
159013_2	8.37481003650903	8.4027874593669	8.57550378363568	7.85357443730749	8.44908827976722	7.87248670761306
159090_1	9.53803986166999	9.75965605762436	9.37191122428201	9.84143852396371	9.62340525215231	9.43111953661818
159090_2	8.62506158133007	8.60856024506562	8.47796193139798	9.06246895468473	8.77799352433588	8.80660569301688
159091_1	6.89809106636242	6.85877961285022	6.93598880283805	7.71526767234723	7.46457484422461	6.78495459330284
159_1	8.98966302811785	9.02509257276818	8.89043867881381	9.22010723389437	8.98189541130198	8.82822384171759
159195_1	7.29597257130661	6.89251484714626	7.3045897116687	6.6194882056239	6.53098798863796	7.39020942197855
1592_1	5.89486370697278	4.96717123241474	3.75716317130382	5.99970952771053	5.18682696283148	2.99219995480695
159296_1	1.96389271833427	3.41291741505329	3.95426952424987	2.38832711730948	5.00519496988373	4.52051789618306
1593_1	2.81694227795013	2.68310391487455	3.16107416869635	2.32763671122363	2.56447534108937	2.31610304682724
1594_1	6.57700835352735	6.19453856157263	6.17722936768806	5.131267736857	5.9029466637381	6.41707656484779
1595_1	11.7359552923977	11.8209846188381	11.8186845167353	11.8233942351402	11.7299146401763	11.6135561451335
159686_1	4.99417984290223	5.02104495697606	3.87229676838793	3.77938765722614	4.15738598362195	3.59851122478149
160_1	7.56879154064221	7.72212762327454	8.18050736519111	7.69875657305715	7.48974799591555	8.14694301813776
1601_1	1.13038655340154	4.63965455065048	2.06225217255997	3.32446142964139	4.19356164691477	1.44497962004099
1603_1	12.5462988932497	12.5762109843796	12.6123002586381	12.6509513098993	12.5680383627642	12.7011727889648
160335_1	8.38845714419053	8.5347106213259	8.48215039129154	8.46185009601122	8.3697050839229	8.53518885612565
160364_1	0.737238782050888	1.39942682482936	4.65606533681215	3.76909398227136	3.83038668054364	1.51015987493633
160365_1	4.19022651857361	4.15342774345289	5.13570501094326	5.19904096969629	5.13628123052548	2.90629093077008
1604_1	7.36677927580429	7.21507415015503	7.42604962564396	7.29437668311241	7.64932387307266	7.43222317011563
160428_1	4.8947559221375	1.20945789803087	0.779878352360184	1.62282090609282	1.48388818867875	1.90690392767438
160492_1	7.03608507864253	6.34970214685731	6.45183857717825	6.96223146485641	6.45365782648317	5.9073584974781
1605_1	9.39844699770553	9.21425099572499	9.24468019565462	8.75952741897052	8.89073233063229	9.27888476263104
160518_1	7.66077539357199	7.97376336546688	7.9119144732131	7.7887124026677	7.87926612019255	7.54317504742629
1606_1	8.73159274023087	8.67047570442041	8.89605462066224	8.73240041408755	8.72384896175132	8.85826064271005
160760_1	10.2376323113829	10.1979587982027	10.1976167325975	10.3335320684639	10.183718221872	10.2242171454853
1608_1	5.85885480266308	3.41982968608878	1.58497779431549	5.28966175246821	5.69507015675056	2.79068873575964
160851_1	5.38817920094087	5.66931792966333	4.86915594807913	1.03682450763073	5.54962115163683	5.66923023135684
160897_1	7.28924379673924	7.55822668106059	7.03893851335175	7.71464612772936	7.68734451448023	7.51631782999769
1609_1	8.38873120753694	8.15509978572638	8.26002834204648	7.95141232118159	7.98798406130049	8.15156588636436
16_1	12.0617740094925	11.9805565220916	12.0489637237916	12.2816651898105	12.5704725388853	12.2808812728487
161_1	8.64970204575753	8.08182759491843	8.62966735829281	8.46250979974967	7.91975253765686	8.56650762668294
1611_1	11.5680664059724	11.446030009906	11.6443174871394	11.4039718744416	11.3643531758732	11.5245600640118
1612_1	5.22248975990799	5.44262329210188	4.6963355177475	5.5528122975407	5.02830619833269	5.50180151906858
161247_1	6.36228309848727	7.02253038038242	7.25879934369363	6.38280315338323	6.64790791384132	5.15674354865945
161291_1	0.339585045323237	3.75572424867959	2.29515766376089	0.604027428946243	3.44900613787403	3.84868034317511
1613_1	8.18998805074609	8.37962721791059	8.4951721012249	8.17953827281232	8.3089657868074	8.31080631990639
161424_1	7.19184496885457	7.04084740771589	6.59490889093662	6.83407124800427	6.98407294182238	6.27099708260703
161436_1	7.31847389698502	6.53994294743449	6.75886508450465	6.75761373173643	7.6491030315717	6.83452838589036
1615_1	10.5587159018187	10.7185054059721	10.8878981931991	10.7819668490068	10.8521531118065	10.8880251851202
1615_2	12.2765590123138	12.3006694533798	12.2950792148895	12.4702037980749	12.4459072921499	12.5252904652979
161582_1	8.45636210843697	8.49782542586841	8.36852933771723	8.55551289761613	8.64033160561334	8.34153290262275
1616_1	9.46693477879334	9.38947729913335	9.42870185652149	9.11995555348625	9.16101932470999	9.3218829900082
161742_1	5.0943810443138	5.42487813398134	5.17491094560924	4.71001404888701	5.40850504879381	5.41591113090178
1618_1	1.35760022987184	4.85066976856083	3.76971411418218	3.58991171136928	-1.14147019084907	-0.0502830251225133
161882_1	7.77019334708688	7.77859790604687	7.73128867599502	6.95882145430006	7.70206303704168	7.25326023494775
162073_1	3.90963848896603	4.59374388656936	4.53605309165065	3.87399460969095	3.89152281920464	3.96932425310851
162_1	9.54782854694828	9.56015472871063	9.53239880901818	9.54298480641945	9.4999914822592	9.86155357438914
162239_1	8.9537332525438	9.15457343342328	9.04272849931248	8.97191202307184	8.92907237542778	8.62504032620538
162387_1	4.98442544439626	4.55697557494819	4.29582037591883	5.31752301524176	4.08283282265421	4.22513771840527
162394_1	5.02242924421287	5.15020982054041	5.17072009161476	4.6626317376114	4.9794604125345	4.61843524039745
162427_1	10.5584176281161	10.443161059455	10.5075765332527	10.2838942108051	10.3141923189188	10.3377086273236
162681_1	8.43532806137772	8.23669003875176	8.26600716231172	8.51071396763282	8.49337693575991	8.2273660651193
162699_1	6.06806509772394	8.14973425327571	9.15169177160039	8.11176734642897	8.71941831349269	8.6038040726403
1627_1	9.66955059493524	9.53702855132518	9.7574127100855	9.62480945726304	9.42843449834703	9.72550134228007
1628_1	8.10708072795408	7.75994240081213	7.74909665559796	7.64327023066775	7.69698460757964	7.41681245297556
1629_1	8.30599550077097	8.44791180239574	8.29191940109477	8.6649898322003	8.70746727934868	8.4043436538453
1629_2	11.9873464569515	11.863693037683	11.6755179503261	12.1414640525331	12.3685750647601	11.9694256338707
162962_1	5.91159771845477	6.42625299350825	6.64068543233611	6.29173308062857	6.66947512229781	6.61073065219734
162963_1	7.31540930045829	7.6009725821531	7.64991158981908	7.28280844825812	7.3700781354832	7.52847963030492
162966_1	8.86657652033093	8.42025471297688	8.7665725256836	8.80094307669031	8.48826935032115	8.28476455719052
162967_1	8.29685157978338	8.29990463994849	8.29628187594408	8.28431188008548	8.45540901218908	8.06423549987098
162979_1	9.2517428290979	9.20383449840736	9.21531249950864	8.83329195157406	8.89709998135902	9.12744812827871
162989_1	9.32818418821715	9.28550672245098	9.21704744909113	9.48758208782896	9.40558373741701	9.45525783160634
162993_1	8.45103340805756	8.14881838100061	8.33785623954368	8.40838327458983	8.73839209497949	8.7062018730087
162998_1	4.93610387285241	5.09989664278183	2.83699049069188	4.58809507339161	4.99595274524552	0.896804613468053
163033_1	8.09692502441164	8.62640626191158	8.23349616735485	8.30494550210091	8.48222008334391	8.60154007250825
163051_1	5.75888951210962	5.85415269612088	6.27469174510562	6.34765012247913	6.42791190219135	6.11835357174591
163071_1	-0.420038402142778	4.10061597065326	2.70346453490208	2.2713894179106	3.03604940156952	0.150535912033657
163081_1	7.90337565004106	8.21187826582864	7.94317876832875	8.15769112943425	8.28206290761263	8.19211386662131
163087_1	7.44966369814328	7.67593651595933	7.15694444655489	6.97717444155915	7.70332617979859	7.37454609562962
163_1	9.82294932012921	9.61777222477244	9.73453344508861	9.62921553768353	9.78649364509346	9.80161990643376
163115_1	8.25934275580514	7.87955249792567	8.45612140895916	8.2202971829568	7.2907756869097	8.13006328307657
163126_1	9.28329841684144	9.68281114486144	10.0319439810882	9.36071802751748	9.35410573020402	9.90398051091882
163131_1	6.33504607111555	6.50179085718003	6.33460545320067	6.71061387103026	6.36375616547865	6.38148670288815
163154_1	4.14812456156289	4.21973324322715	4.38045773613619	4.30198673130498	4.27129996553765	4.38486177586987
163_2	10.7045352699526	10.5950873022507	10.6939917856043	10.7332396501342	10.873715774951	10.9292653123542
1632_1	10.2235276538878	10.2825430763013	10.3623376807602	10.3759232449261	10.3135370068452	10.4465220125296
163227_1	9.06725664480227	9.24614248890189	9.46350853327066	9.18267965906026	9.20807595022372	8.96114738534974
163255_1	6.07109175515594	4.89068971418009	5.6922238633426	6.05063880525393	6.2820621712783	5.61273017863703
1633_1	12.0906936585	12.2561248772058	12.1259415850683	12.0460526978165	11.9309230341872	11.8797332557749
163351_1	4.74830045833093	4.46159656984971	5.4029179935437	5.39628130655485	4.42785897423567	5.01565256537328
1634_1	5.09473657511493	4.79186405751255	4.38747743607215	5.22918318802115	5.00679313819476	3.8022607545678
1635_1	9.17178619121895	9.24617186346302	9.21794169067925	9.15631660216169	9.22542010862172	9.39697775516609
163702_1	6.09783669272365	6.4323937451523	7.01718039017102	6.73766993921458	6.40922815456444	6.40773520285057
163778_1	9.27271805313454	8.49754646869136	9.10210917620538	9.34605325618368	9.15915002497029	9.05161006838398
163786_1	10.0939057980402	10.3535257817444	10.1072937649734	10.4399619439528	10.37787417274	10.0076592439593
163859_1	9.21518132857789	9.16430324751263	9.21515501984383	9.26505527822179	9.10632226604701	9.3852124648752
163882_1	7.91659471585385	8.0755313521745	8.29497500656798	8.11244446054193	8.25115992523464	8.30664566547776
1639_1	8.69469177156394	8.59580775091774	8.96424689401718	8.53962091475614	8.56007285429934	8.60083203261598
164091_1	5.95978462118466	4.40534499824718	5.52625804126335	4.92908634203065	6.01509970976342	5.21161373637617
164_1	9.89308150339737	9.98002547670847	9.9639754177412	9.81747497391635	9.70822059387973	9.61082362337484
1642_1	11.5914851315284	11.4598989060871	11.4692726421422	11.4021134230662	11.6596991118795	11.6940416588476
1643_1	9.51435105138191	9.390178415168	9.5661688220877	9.47627933325952	9.49820633903423	9.6054612404464
1646_1	1.65583478195277	1.36582713248674	2.69985321192028	4.1119228965505	1.76227864373747	3.94327802231366
164656_1	7.63490082155376	7.60329925239041	7.82495969345628	7.96001699392087	7.06183209420547	8.18202990288208
1647_1	11.2397427409587	11.2457540811229	11.0470133435718	11.5204888168213	11.5856964304231	11.358968359233
164832_1	9.65202895603518	9.49162118791982	9.4458269321202	9.66045845609418	9.96274880726539	9.58616930116854
1649_1	8.77103711720234	8.7873420360144	8.77516567623039	9.0955104823646	9.41560544255329	9.22817934701549
1650_1	12.9910676424071	12.877561649124	13.068193318141	12.9240005713225	12.8780355113623	12.9504302194957
165055_1	6.8913098276887	7.83956679437633	7.45289238598236	8.03281257778114	7.56729801774847	7.9471578108139
165057_1	6.74480801939177	7.85571718252247	7.08468297245827	7.99669776695919	7.32566300450902	8.09058619012517
165_1	4.0851404756054	2.95763344157646	4.01391713126346	4.14472969558889	3.5390346478294	3.12170345196937
165140_1	7.31535913091166	6.33403570847874	8.00577236496948	7.55663429762031	7.75288476521352	6.41082294297013
165186_1	3.78359110665979	5.69987228096903	6.30855250965581	7.39901636460309	7.27353841567926	6.13870167575068
1652_1	11.9054061493696	11.805002268511	11.7868357945608	11.4800993361546	11.5733911488581	11.7087623886294
1653_1	11.7047674486834	11.7216070118309	11.7116363669212	11.7023669745274	11.5916695854026	11.7124434705988
165324_1	11.0460722875987	11.0035012836516	10.9967275300326	11.171991918114	11.3443119841863	11.0552996905585
1654_1	10.8311542469486	10.8012983074007	10.7299157336772	10.83852048672	10.7275993872238	10.7539163033248
1655_1	9.11977046467409	9.22126623460415	8.97977561581476	9.00197601304792	8.91810552466631	8.68975951152168
1655_2	13.5972511881222	13.685548770353	13.5520515642876	13.6749994188267	13.5829500009326	13.449352393436
165530_1	7.09205987608723	7.50181882758415	7.82511596981274	7.96261317016247	8.07149504289876	7.42867572522855
1656_1	11.5458561988862	11.5422411669463	11.5422908209018	11.6526593040507	11.6167682206707	11.5437361698815
165631_1	0.723431696084648	1.02144736570947	1.66766395370356	1.16181285930472	3.23647919414428	1.57662585737836
1657_1	10.1245921208465	10.1422274294871	9.98159380843981	9.8046491360657	9.84527156011239	9.3670841979009
165904_1	5.61632903456327	5.7055748385326	4.45991263697963	6.7683343432809	4.39809892527063	7.16462837717816
1659_1	9.04977516541546	9.22977801518416	9.31596447566384	9.10786496030944	9.01013193047666	9.10166577460454
165918_1	4.41933545469848	5.78021591374566	5.0773342845991	6.00171589822002	5.64915577922748	5.61080173319064
1660_1	9.46383799811153	9.57751796981212	9.47534360455773	9.56730350442383	9.49789699391433	9.42558883754529
166_1	10.4812165860907	10.2661088482319	10.5032170639535	10.0251230791463	10.1633001953959	10.3010456917499
1662_1	10.3883097195149	10.3815145226119	10.3791930424982	10.3771175620338	10.3726977815572	10.4231000946784
1663_1	6.3074835388958	6.09673098540993	6.27029391799795	6.71430909591376	6.95381995754879	6.96965702990298
166336_1	6.40650471564035	6.14049438690311	5.41961088224247	6.02666427037884	6.04798148605026	5.4158195566092
166378_1	7.24796003629967	7.12854874160827	6.95610948983475	7.17736188259145	7.23387054122671	6.91143428570795
166379_1	7.57194536207989	7.51428426634826	7.56442718557632	7.31284145471514	7.50758682107813	7.42369951701631
1665_1	12.5789454868548	12.6624156836539	12.5170934199844	12.6464512555899	12.6119091293488	12.6385901660466
1666_1	11.727150716114	11.7237593658119	11.7269764836379	11.6046769302194	11.5351375065019	11.4324756404934
166614_1	2.21619828624687	4.75581732272969	2.05065345875798	2.99696449797591	-0.109816520778366	4.7209193695038
166647_1	-0.136414539042469	1.37394732724095	4.00740511135842	1.20180126451362	3.8773880305724	4.45572980827469
1667_1	4.24052335298707	5.340000930652	5.72453508351107	5.86188944649463	5.01827169838117	5.05695143476568
1667_2	2.24736853508482	5.43331217914465	4.88376692528293	3.53469167150547	-0.0881117298007426	2.19226652718182
166785_1	9.98519625968654	10.0830517769451	10.0752677761696	10.4546570821559	10.4458794120172	10.0839579998231
166785_2	10.4847322005042	10.481867019564	10.4778940166557	10.7682624862976	10.7540882339133	10.6240104735812
166815_1	8.90060527581609	8.71589664243016	8.6914555644305	8.52265075899663	8.33971462173006	8.1421741343791
166824_1	9.04440019572821	9.21664507773496	9.07061903684444	9.95840939545696	9.8712812096059	9.81912422561123
166929_1	6.04356299170351	5.99631207771615	5.85180866760225	5.98737592861768	6.10026419430156	6.04315959225478
166968_1	9.74513124656584	9.76314945424668	9.58566986155779	9.68822840985483	9.72126334024768	9.50921941070427
167153_1	10.1550204077217	10.2190282040187	10.2192871590305	10.2696717965141	10.3467694851135	10.0509299493906
167153_2	9.89167452991606	9.97045694082514	9.8006206308065	10.2020313469158	10.2922407603705	9.95667075584306
1672_1	3.20557913788889	4.67246960301514	2.83572343062612	2.41417042942095	2.83651142787792	4.31773048266879
167227_1	7.06112257057746	7.42332947166231	7.02625574447011	7.30085455218659	6.84590166406944	6.92483562622236
167227_2	10.7724086545376	10.691423800765	10.6227821335102	10.5498628718127	10.5000992024983	10.5726867711812
1674_1	4.45392352189099	5.78865167541849	5.0841914031813	5.25582488080225	5.13807333834361	5.3736844328308
167410_1	-0.10966750553187	0.129948992689352	0.376580257323058	0.873447005942144	1.79396086945707	1.52232266221953
1675_1	8.98741243295874	8.94135105552591	8.84304300463946	8.89325899713294	8.91912625736232	8.92071101423479
1676_1	9.95158610271134	9.85859825632062	9.95391023102203	10.0651444127919	10.2582120214663	10.3345493599753
1676_2	8.83755475433233	8.54705268848483	8.50791938054306	8.52563626573812	8.77863638076484	8.82132766662308
1677_1	7.51048535700594	7.1811160393874	7.27392401699307	7.69668963537593	7.75180301639762	7.71323484308964
1678_1	8.76824637337536	9.16314232598982	8.82785927476788	8.86785334708558	8.61199332237092	8.5421870281568
167838_1	5.30230001031171	4.94010780432943	3.79482031360852	3.97669496199763	3.56094306447083	1.36519464559407
168002_1	6.66292406900297	6.70988413997118	6.05966405820562	5.9682322674062	5.33414776538077	5.17310855158657
168374_1	9.20450750433857	9.4262481773363	9.13872409254578	9.43052300370861	9.35121543081772	8.85626780088404
168451_1	7.22302150706408	7.56005047748337	6.95182463731169	7.60256238004942	7.23808623035205	6.71796753883774
168455_1	8.05696814199128	7.86085478272988	8.35232587812813	7.48138091683875	7.42493123464385	8.32182934114812
168537_1	4.65042007499623	1.65114499252979	1.52408490173788	4.12048589790064	0.468053257331535	3.94716507106577
168544_1	6.38002465087839	4.56631342251864	5.65281588216309	5.75923309614736	5.5947539203347	6.40239679668617
168667_1	-0.571868313589909	-0.373435494890065	4.43582450699949	0.954997088296775	2.7058184552866	0.694407179053329
1687_1	7.13610385259161	7.06955041696461	7.09443624454086	6.96026285356625	6.49487982069112	6.68133659688172
168850_1	8.30209855402146	8.60068399612564	8.65902564419373	8.68028623847189	8.30906482825441	8.42425143248749
1690_1	10.8039477173534	10.8391866150373	10.6650341486405	11.1663324745995	11.0959382237615	11.1627927388474
169200_1	7.68860100217961	7.69888032460355	7.52776630854187	8.08871133742544	8.03928311750941	7.97093125780436
169270_1	5.51373319515435	5.97833276283888	6.56752773392891	5.29980652786189	5.37762665039887	6.15556163965911
169611_1	8.56589429874653	8.31208596208488	8.55329205782125	8.02773707451253	7.71011867073174	8.02345269350667
169792_1	7.0050409274048	6.39635193333194	7.03502792532151	5.8659022486951	5.28572576392266	5.71464459949612
169834_1	1.01449077318565	1.61487981429529	-0.186309399413283	-0.0336699938873366	0.847160487584295	2.52905013886957
169981_1	7.53577679290489	7.42635243396905	7.49777239047348	6.64932848864903	6.8021513709829	6.85886649569207
170302_1	4.39835432071221	3.51311149008955	5.31326143833618	2.52219974860409	4.45726541425032	5.0599477391077
170384_1	9.5004145165641	9.41898058490452	9.55674883040664	9.77056490830527	9.84170822984104	9.48718112233657
170394_1	4.92505831742017	6.00472950112019	5.84560707322967	2.47399524831464	4.97340944250057	5.51166098509827
170463_1	9.69766876912611	9.51032889345535	9.71940298428491	9.39474702923598	9.37857964119923	9.60553351167563
170482_1	3.35695662963512	3.92132578851606	4.82629861393233	4.85363862658731	3.98019419152342	2.6801194807553
170506_1	10.7863132005166	10.962921096811	10.9333699792841	10.7628415482144	10.8609471879774	10.7767689254847
170506_2	10.2081676598439	10.1658253089428	10.2271516315417	9.96774437596721	10.1800139931982	10.0481237006452
170575_1	1.97936863034162	1.31806285741399	1.04421101730497	3.30861247952866	2.28064412077688	1.87468465607544
170591_1	6.62957901730622	6.62213728495385	7.41721622161864	6.40709331269322	6.71954309966571	6.56468017409161
170622_1	12.5028458107636	12.5962806565719	12.6629735936573	12.2598671219538	12.3811751998933	12.2135948575184
170954_1	10.4431935830233	10.1017321231699	10.4280040862728	10.3088609161041	10.4823216307646	10.7900644461465
170960_1	9.59831952809246	9.83151178505032	9.43113904823173	9.8606049493433	9.76263995003919	9.4471014221164
171019_1	1.04351050828506	1.8898947598161	2.03892376276363	2.1293407577986	-0.528482799527122	1.90025526319329
171023_1	9.75289959245658	9.61000258184379	9.84969922094839	9.84092474586026	9.90092231898695	9.97065363469647
171023_2	9.77881518379863	9.90303848411122	9.97929931197623	9.97098468456515	10.0191774586783	10.2834755881792
171024_1	2.62713030373346	3.64790550165096	1.77117044581241	4.23927460145437	2.13895712489071	3.33306597366197
171177_1	6.64309943411674	6.67118490145512	6.41906054474288	7.28504582878303	7.54025899239021	6.68676030892549
171392_1	7.72580142807073	8.00413241866431	7.97980121764143	7.76147876384707	8.14895601453139	7.78817874738767
171425_1	7.51638340198997	7.21876003117012	7.07336319010357	7.10087442234128	7.12470700579738	7.06109632689617
171484_1	1.24817866325205	0.621183418330143	4.66115659927453	3.9454062420389	1.17375224553606	-0.419924625606228
171546_1	11.3731912985759	11.3995312602976	11.211281757592	11.4352823438092	11.3984961157802	11.127556102291
171546_2	9.59058715070655	9.60003749201929	9.56642157338299	9.6120210402842	9.66383245747018	9.72147667758786
171568_1	9.53766975551711	9.5643224826117	9.41870686438048	9.52068926364032	9.61722738456983	10.0428793550771
171586_1	12.9566044247935	12.9251809746614	12.747907687522	12.7327904710675	12.6881154063523	12.3877332665901
1716_1	10.1619763598694	10.1671862477853	10.3683920094993	10.1442009945984	9.95615858332498	10.0306645025186
1717_1	10.1527907734247	10.0173553983965	10.090005471677	9.75740592609097	9.80623476299214	10.0419329717475
1718_1	11.0771170554981	11.1191559669599	11.0880193859287	11.325887655758	11.136475748355	11.2864543281421
1723_1	7.26153992477907	7.23060872763001	7.53271299225898	6.7675596268022	7.0715932690501	7.51433565562186
1725_1	10.2647842707451	10.36898372216	10.1992965150565	10.369388828956	10.4306644564866	10.2833713248516
1727_1	11.723761127119	11.6115127329935	11.8483821574719	11.358004763477	11.3526762787988	11.5485336717221
1728_1	8.18651557569332	7.85495329825206	8.17534164976793	8.04186376438794	7.83385550077077	7.97559576172028
1729_1	9.58987988857701	9.66969021120666	9.57593181586507	10.1817186396076	9.74121390522666	9.87895984148673
1730_1	7.65213352340068	8.00733162164388	7.79155682540592	7.85310454333404	7.87950324792771	7.83747659883412
1731_1	10.6417864509451	10.6825904866444	10.674359745055	10.3940061934452	10.4168440685636	10.4860676613611
1736_1	10.8588988923007	10.9070856432971	10.8948469148491	10.7919632959404	10.7082762438526	10.9766986834884
1737_1	10.023422863782	10.0909424057196	10.0856812914559	10.1978920521227	10.2000932892093	10.1901149174193
1738_1	12.1005805992862	12.1546731309419	12.0366724155974	12.2320797003968	12.0765171619481	12.0764277045814
1739_1	9.68725758862035	9.70177554496437	9.64179087933671	9.49461396507782	9.53672921417185	9.5482248080021
1739_2	8.15793181649136	7.95742002407296	8.14441873540419	8.0620199388061	7.89987583212635	8.165810834033
1740_1	6.04708415306755	2.16891755419206	2.26904399614574	4.95446178715074	4.6054396951931	1.92872263156514
1741_1	7.91756609414963	8.1993473404307	8.18489453587268	8.18870775666804	7.90075833121588	7.97882483717282
1743_1	9.66520811583957	9.58983793769098	9.69766730252486	9.99197084145474	10.0965453497437	10.1772793852065
175_1	8.61442274477529	8.56743474488534	8.44584976391767	8.76602494178359	8.81008636159832	8.97769123701669
1755_1	6.13490539106383	6.00799981995713	5.41128624272505	5.82428368875455	4.91616412808292	3.6160904194618
1756_1	1.17218506702439	4.75537056218725	3.71189196686782	2.40859316366513	4.46485218032042	4.58309648100909
1759_1	2.23857346617751	1.07008992175558	5.14716466981363	0.917641559246129	3.85462903375018	0.774585069653122
1760_1	6.86242956604292	6.57691883211736	6.58758545633517	6.55573998875571	6.28455018137675	6.27332669034911
1762_1	9.04058635576468	9.07542799969559	9.12630374040352	9.1333173824837	8.99934331916065	9.26312715659818
1763_1	9.62671564107224	9.71279314557467	9.52626342229555	9.84082500105572	9.8396631148496	9.50022585600424
1769_1	1.16401429357421	2.51029581362059	1.18274002216412	2.11153185636955	0.85949327528668	0.905277857148987
1773_1	7.68903130288581	7.6439073761607	7.97848580120743	8.29588560602834	7.89999743117213	7.69728495099458
