foxm1	foxm1	foxm1	ctrl	ctrl	ctrl
4799_1	6.99048169224217	7.41278541217861	7.87253250640857	7.92797340241462	8.48045969212096	8.15056272271591
48_1	8.97092550678876	8.49438999288405	8.6224825297527	8.44101433684488	8.34834588747867	8.44089377123022
4800_1	9.59624362712442	9.39242637048134	9.57217571047762	8.47481237140588	8.7524798996542	8.73526640646779
4801_1	11.0399430804065	11.5098586541469	11.0211472476828	11.617546656169	11.3097894903532	11.927441098936
4802_1	10.2936962209115	10.075734462454	9.94100149795547	9.81243178938734	9.60764052385261	9.6218252457819
4803_1	5.06176386128831	3.06134525171277	3.13870383673836	4.17772768897429	6.96100928295585	4.06343524682082
4804_1	4.67493882458811	6.22268899470897	7.02465081737789	6.83858003053009	4.56731552639966	4.73429337638937
4809_1	10.2259064960979	10.116279919923	10.3857885600632	10.1696348021629	10.079898168893	10.1605510568222
481_1	7.56432959586364	7.47947964873126	6.08155735600393	7.29767045377718	7.53164383682349	7.33313967840147
4811_1	3.57966900715863	2.12244940006959	2.02511123050432	1.83807240622188	2.05258314237595	2.75747220683334
4814_1	5.96844266492256	6.37736704468547	7.81233295707137	7.37854212776728	7.50457668387013	7.63710460201578
4817_1	9.30536349217124	8.75457422526129	8.98719087426948	8.77886600176544	9.40671049728605	9.20532047736412
4818_1	6.67309885783248	4.65916538398319	5.1231220432986	6.47475995561995	5.21802555439548	4.15222931742997
4820_1	7.80403529475941	8.04401585909686	8.12229039159615	7.6097199168323	7.68136085064509	7.77073706431664
4826_1	6.02189398761705	7.80458907179468	6.77231016419375	7.2000106070666	7.41250368033429	6.77546348720185
4828_1	7.50246572806018	6.91231065123001	7.38572306343352	7.83536483733384	7.50691835084024	7.63412818274928
483_1	11.6957741567506	12.0246531975766	11.709591739875	11.9194468536936	11.7397728430934	12.1847374739512
4830_1	12.3304253565733	12.5275278027075	12.6602855410866	12.3510078682058	12.4370361565197	12.389005351147
48301_1	13.2485553282738	13.0386070229658	13.0863540180749	12.9011218035716	12.5176939368064	12.9265379205071
48301_2	12.9655073020547	12.6498870012292	12.5684006749479	12.5223342872618	12.6111838199495	12.4987034841134
48311_1	13.4043245262497	13.3350539349377	13.569363272264	13.254805952273	13.3954013049929	13.3089751843875
4832_1	8.39624085065472	8.14893586599082	8.00415466207455	7.517987205733	7.86594799829108	7.8223411587812
4833_1	7.74184596947667	6.64269511965574	7.15851459315868	5.32954206410373	3.79802449050451	7.2721317915244
4835_1	7.26676875042738	5.17752881397821	5.79759980000932	5.7631317419337	6.88628326663919	5.96812744116594
4836_1	9.71875095665454	9.99510182021614	9.87022736918963	9.69080606448778	9.7614458552753	9.91397321324705
4837_1	4.24533587494034	4.15499761916304	5.40521107601173	4.12669144170237	6.05200171097786	5.4061268583212
4839_1	10.3263000998231	10.4346187291005	9.74364752584235	9.96033409058642	9.98787612225316	10.0361617630929
4841_1	12.8773166554575	12.9316788315304	12.881130349257	12.4900363288861	12.9507162103129	12.7933154236113
4843_1	5.09950234724759	3.5230882217573	3.58718799369985	3.42222279656552	3.33261816030852	4.0497699660518
4846_1	4.22548951234636	3.36859878956992	3.34004775345886	3.54749718266005	4.01925318221849	3.57549699459869
4846_2	2.31882783278424	3.93685478783723	2.66787779476299	5.40789793967447	5.21218589273038	1.8655046328364
4848_1	10.2355685823978	10.32344286794	9.943343735855	10.3578349236931	10.6439252885301	10.4931907765606
4850_1	9.39321118951215	8.69119843626118	7.53291184232497	8.92274476064472	8.72582628885948	9.0193190629554
4853_1	3.56874073895174	4.30637482423343	3.57898677235405	3.63640042240494	6.26380267462669	4.41761231645559
4854_1	3.85891421103926	2.81733433321974	3.0033088459063	2.78811700588603	2.64991969544927	3.15049064599117
4857_1	2.18227763668063	5.81796423726755	4.83795100423644	6.11023546529054	6.36250863570558	6.06273935230218
486_1	7.04304110637289	6.75212440338016	7.25936241530732	7.53081662722002	6.60074888597981	4.7173475375542
4860_1	12.1841502430688	11.9854904615492	12.1150699648663	12.1260359915008	12.1830208667286	12.2028596174905
4863_1	8.78753333223708	8.81071418037061	8.48110900091337	8.79518504645489	8.55025644743887	9.04280531499262
4864_1	8.68965471537912	8.7320820781095	8.6927847414648	9.13031551428788	8.83536296989595	9.08509042841018
487_1	3.79191692502638	6.25113073788357	2.63305608784114	6.52187714449395	4.85184182390722	5.26348701022318
4878_1	3.06627334254092	4.64237986354422	7.22587473251448	7.80053272430148	5.20896598294916	6.35308079604339
488_1	12.3143886153104	12.2690724462223	11.9632439696854	12.5521381670449	12.4279645122415	12.3068274771282
488_2	9.26296445656198	9.04812806289718	9.5288113653831	9.87674878855784	9.87598118691665	9.81268485546478
4884_1	4.02400178650737	5.17121370628274	6.86388702120016	5.80729628121488	5.26998669420984	6.20566057649177
4885_1	5.53347529582342	3.25045382998924	6.92558716103135	6.27399371715229	3.83778236777905	3.83762186334261
489_1	10.7589126352434	10.3757370600991	10.2547673329559	10.6999993221841	10.5142618984218	10.3391196097274
4891_1	6.50953641811141	6.79557642317713	7.30323621695787	6.37286560551358	7.24805210788383	7.34170256165942
4893_1	8.28264366872423	8.24416324068031	8.23649692958659	8.78079158112227	8.64714640620785	8.56603985436041
4897_1	2.59062507743855	1.70170152855304	4.70674078378567	3.2617019648532	4.8345247075992	1.86663082613959
4898_1	11.9924869779828	12.1808539775105	12.4353574454353	12.1355140613473	12.3070209485035	12.103798766423
490_1	6.90655460753965	7.35004140728405	6.96316508609372	6.95583690968645	6.39193618332062	6.48237334710579
4900_1	8.15842088981245	8.16137539569921	7.30263342183546	8.52559622478886	8.62787922776095	8.31309825382439
4904_1	14.1433204437729	14.340065972036	14.6661795142533	14.4885476086493	13.993301336473	13.9986548100137
4905_1	9.73065615799382	10.0580208333742	9.8775985339223	10.997708947212	10.8139285870014	10.5343359357539
4907_1	3.49930359299521	2.23811671029049	5.69602680852806	2.61869868704389	2.99700914021271	2.75013267788452
4913_1	9.87286915000088	10.1315822534777	10.451045011305	9.92522273640092	10.1822437962447	9.96414993420061
4914_1	5.92675504174224	4.30944496455905	8.09362125448698	4.81512357080229	4.13242951060589	3.96887559230549
4915_1	3.04275166650129	5.60409047802734	4.03699442519079	4.37252569059757	5.51626644410091	4.0450419208762
4919_1	3.23451658805064	5.42090783854312	3.96004461310149	3.0515912317982	3.43520409879461	2.04419256841636
4921_1	4.97507008711589	5.00372480403558	3.03874248300729	3.17406137913911	3.77731759951317	2.84591544142815
4922_1	6.55463881592035	2.05173503440656	6.16744872478663	5.65324057146961	5.74435016288997	2.07121652151259
4924_1	9.81311935203678	9.28746422167309	9.44719671049616	9.91808894847373	9.73163246753206	9.77523532471056
4925_1	10.4730850893406	10.3693387916514	10.3548262455542	10.1735948063905	9.97259070073889	10.198427054877
4926_1	10.3685444002289	10.4376220379229	10.4838275651651	10.3298246888187	10.1952196754798	10.1272175868202
4927_1	9.67683194264473	9.7772631985263	9.73692688369844	10.4270333083489	10.4546898712313	10.3602916733316
4928_1	9.08298273449657	9.39303098018046	8.75711474691297	8.76682906475606	8.83588796294377	8.89065666492704
4928_2	8.60288256133934	8.93628695422043	8.64521950014573	9.30623382688656	9.0976749874963	9.20154338604938
4929_1	3.33935179569516	2.67065300397671	3.35520182331692	2.90264647590483	2.69459207862192	2.77579104969065
4931_1	9.11641633167921	9.32741746038196	9.2528359011308	9.24701147235849	9.16384399945446	8.7850930542789
4935_1	3.04259040749837	2.86579112904997	3.23632599502176	2.75998927529775	3.25289954483756	2.85914078649088
4938_1	6.68597955326175	6.22799838282012	6.52739720867204	6.55708910014083	7.1393153076025	6.75003082040454
4939_1	9.64812902366332	9.16931928371863	9.3070208531881	9.45604368586106	9.39049702151797	9.38894128031421
4942_1	7.10492627711086	7.47633949440722	7.57500216344139	6.91605512709384	7.53888065347074	7.36993261727867
4946_1	14.8255341281978	14.7104253893086	14.7482322865134	14.69506286591	14.850034532568	14.6183202225601
4947_1	9.29830896483004	9.51161842430399	8.95115401573476	9.10219566429177	9.58584786968638	9.55957562351193
4948_1	1.68009381763642	5.64485559623966	1.40775277164375	1.50735749796749	2.62597506901276	1.49142949389557
4950_1	10.0378121567758	9.77482916207173	7.88024664548115	8.00790717699092	10.5978817771107	9.99526688903255
4953_1	13.8279540056307	13.582646289393	13.6717170368668	13.4067404386115	13.6173160015087	13.3217891314234
4956_1	8.40423329127428	8.3963531105248	8.58791208936382	8.76287415104359	8.46368722969812	8.11873847615461
4957_1	7.02444839107013	8.04901822447824	7.33780277948523	4.27055599994852	7.98443542608818	6.45521317988552
4967_1	8.3200393156823	8.41136975375702	8.56780701590793	8.9702396157487	8.97017139926345	9.08164860981967
4968_1	8.27768867358595	7.88455150361021	8.1580354756163	8.18235405621403	8.16932262126709	8.1667447482792
4973_1	4.89357048347136	4.25897248369247	2.73917094556496	3.43650706903141	5.70373748791997	3.98673747682076
4976_1	8.46183440177386	8.76775891972815	8.65437746024551	9.12373733798151	9.15732580196231	9.21578784298882
498_1	12.7583464360136	13.1667870241955	13.1457332244202	13.0447085227591	12.9353577724351	13.0471872974793
4982_1	5.24353237341177	1.34293678782791	3.27652847459245	2.95421142551852	5.36548674422495	4.26422696670431
49855_1	4.18982320590305	6.68118440373207	2.07279068962523	5.95716754554214	3.37823875600895	6.38498925460065
4998_1	9.17646398083629	9.39650208912508	8.99715203714441	8.87731855814535	8.50607407128605	8.64117924937654
4999_1	8.46237261330577	8.24210768514483	8.20057471877682	8.19725731953974	8.38599715153392	8.62645323967078
5001_1	8.3823848952133	8.40448324901166	8.75960270038853	8.30980102267593	8.16712999527609	8.80088480423598
5002_1	9.97202196018291	9.7613387291346	10.1406842480847	10.7235569753472	9.72735485110912	9.5684742172573
501_1	4.93076819847675	4.6349231713094	4.06368596164351	3.81334183280705	4.33438007357564	4.62790522727367
5016_1	3.35628197964482	3.85715521579072	4.85764096244559	4.03163741432433	3.92848135195182	2.09475438682249
5018_1	11.2892062709083	11.0412979849985	10.9678739193284	10.8970235350194	10.7996415922963	10.9847589228804
5019_1	8.72266205120102	8.9342867854638	8.98843095042282	8.47814087623977	8.99511295781219	9.04863651478121
5023_1	7.55534742640516	6.96291379651335	4.81832258370229	7.42330167621236	7.5361883725381	6.06999881765394
5025_1	7.8130246549275	7.86088441675545	7.99335018806433	7.96555429479347	7.75606317443328	7.83823663020807
5026_1	9.36792652219246	9.16600732457703	9.31543719538531	9.96640519674337	9.95017407535892	10.0416957731103
5031_1	3.07790754727855	4.40664395335814	2.3972634899952	5.56397527190429	2.95108521982936	6.23506972053055
5032_1	5.73825970463967	5.9222062303189	3.25820195423531	4.09239604591516	7.75299423936141	7.0729985686423
5033_1	9.02490006751809	9.10634315859263	8.93211942706249	9.19652746256894	9.47114321090028	9.25244378365655
5034_1	11.6932015360275	11.8422639513321	11.8154493157039	12.3489640907434	12.518103195289	12.3143699801508
5036_1	9.86049603642854	10.1703558780876	10.4679903658762	10.8457140134491	10.2462231826137	10.7589478966747
5045_1	4.07867582943647	4.70542757390683	4.0097262701185	5.24867768209607	5.30938623267668	4.21860378986972
5047_1	8.83812516735334	7.44053139374552	8.20112305271689	7.66880779896838	8.45500629165152	7.67698734600571
5048_1	9.42565446730355	9.71695031915698	9.72237293066872	10.0835212178649	9.94151682777295	10.0100841701584
50486_1	3.90635696584681	1.16606758501407	4.70546310214248	2.39052530968822	2.89349730705682	2.04371379209173
50488_1	7.27040454710964	6.73955259001993	7.52069598709775	6.64727108408397	5.66433620973733	7.607674137058
5050_1	10.5997370691245	10.4685723361961	10.6259496658688	10.4389873315166	10.6410478717436	10.7083310949967
5052_1	13.1392188330923	13.2683952227854	13.2776386628846	13.144364749298	13.4174981479286	13.2162313001714
5054_1	4.54507088724901	4.13954093037299	4.97696517314607	4.11100878913825	4.32526758105518	4.11462342003579
5058_1	6.0372264235106	6.94516460092304	6.01522636162198	7.096491092913	7.34928988009204	6.63654755636421
506_1	12.1482360018014	12.5131815209519	12.3918459585133	12.4170963804138	11.9209269373421	12.4480872351488
5062_1	9.65471854412145	9.59655620122465	9.06870718129749	9.44138003409029	9.08087473824148	9.34523381080192
50626_1	8.08415918470686	8.11319736596936	7.46852829903899	8.10804936573507	8.03302234483273	7.59824169013366
50628_1	10.0337882914374	10.1476247014107	9.90647074655235	9.8524763286016	9.9116380398926	9.69550650090001
5066_1	6.70365350384291	5.78066581120039	5.47412776988278	3.10503833988887	4.43317169396736	5.32134455273608
50674_1	3.37247613341493	3.16283685397505	3.6181425278874	3.73876134366906	6.36595456095496	3.15487273770838
50717_1	8.98733316343939	9.28045748590765	9.06847908936193	9.05833571898225	8.63990415974057	8.66026718078922
5073_1	9.54416431706049	9.48038580360679	9.63621581527173	9.40983713992162	9.30823900599209	9.53557151568823
5074_1	8.3520333482094	8.41544740283206	8.42068154721769	7.96468836156945	7.33106519806397	8.12593559775599
5075_1	3.07071272064213	2.750890230467	2.90063801696195	5.28225566213684	3.82381481560217	2.34862530411174
5078_1	4.75931625375626	4.81672696507121	5.24890039662236	6.61179434621779	5.22826140388223	4.42118940429993
5081_1	7.18515851097237	8.04037615404105	6.96518754191527	8.13676571058938	8.16349509699865	8.30333350819988
50813_1	7.17318479731786	8.31752786628113	8.07820308616618	6.74804256246243	7.17742865498489	7.18114351096058
50814_1	9.28267769080442	8.727173285835	8.84422683686959	9.37698541417217	9.6301999459051	9.4299126663086
5082_1	7.70683911956426	7.95816018528952	8.64254401328143	8.22331761015241	7.49359264441514	8.31304518569232
50846_1	6.0961306576526	5.55321392759619	7.69829079085838	5.21331366008071	6.75802043638445	5.82413530056783
5087_1	4.15715683155141	6.86113613761349	5.02147323483617	6.65746875948655	7.55069866135365	7.48551418699371
5089_1	8.46444263868039	8.07135927363753	7.34893070715399	7.91659929154297	7.84587874384387	8.14721884869958
509_1	12.9929288145677	12.5549156328967	12.3682393253562	12.4430938964105	12.8594843725161	12.8170501894519
5090_1	8.60442390052539	9.28981919235941	9.59415191345861	9.34167876495835	9.30958134132171	9.20951913684016
5092_1	3.91247964217864	3.47940580003512	3.01196629481211	3.71475552119207	5.25346653878265	3.53475408228596
5093_1	11.6737070611849	11.5997703801995	12.0268031350284	12.0533697772132	11.7126689096224	11.9047922172342
5093_2	11.0135033429344	11.4479876566167	11.4135238614503	11.5154751371984	11.3458656140111	11.6584612928853
5094_1	12.3168028649392	12.6704257267807	12.4129028541419	12.3925035062966	12.3854155726513	12.5090843277896
5095_1	9.16804369598091	9.45040113118809	9.00141370839818	9.27908386148018	9.21593143896403	9.03280374653223
5096_1	11.1867549069879	10.7293498692961	10.8144032543855	10.9981228260697	10.8211602216453	10.7150345806986
50999_1	8.65323784507161	9.14001544081365	9.61489582604171	10.1557375500633	9.1326985812666	9.66237280365378
51_1	7.20316219818942	6.60380260671112	6.74020649157526	6.37088959847718	6.51574318117244	6.63492168527734
5101_1	10.2641701191342	10.7286861621694	10.4069357275482	10.7267453248774	10.059747136103	10.5958302129897
51014_1	10.2682125124465	10.0129942245447	10.2217636792883	9.92632431100905	9.57714479031103	9.57070599881925
51018_1	8.00160360272102	6.13232335689148	6.59185131814996	7.35118146131465	8.06467472196969	6.98075273461375
51020_1	9.71953132421046	9.72379571540771	9.76435747708479	9.76768985741996	9.77885401191609	9.75484901187498
51029_1	8.36526198547019	8.84665495986544	8.70818713318898	10.6089576815752	10.763928711709	10.2850796592968
51031_1	10.0029998719944	10.0359103061143	9.4919064732256	9.71545270998285	10.2224671077522	10.0474880123926
51032_1	3.47461546085321	8.06812206529442	8.27965751119612	8.09960128960353	7.85770188582593	7.2725151112645
51035_1	9.43524403027407	8.61839825741999	9.27146886188599	9.86796729849832	9.75053384994909	9.89823651325415
5104_1	3.0085642480599	2.16923324222002	2.14285754329297	1.12960801991829	1.61480511376289	1.29175598846634
51042_1	9.69141736450869	9.25572119773986	9.41429374122719	9.13588455663547	9.142934649249	9.06372574543764
5105_1	2.76776568764612	1.51287179515904	1.49235627502674	5.53051027460204	3.36232075350509	2.7961584363641
51050_1	-0.242044983035737	4.13523839416367	4.03292730472108	5.34477649442758	6.59182787940673	3.77010252740859
5106_1	9.52081205041819	9.7580431807687	9.71297310649166	9.93772043741089	10.0764142390971	9.94179933843869
51079_1	12.7314771845324	12.8497057171808	13.0973814594348	12.7400827816831	12.8429963144844	12.6971985078021
5108_1	7.07930893989049	6.39407445116782	2.09063234812949	5.84082495573741	6.70787451286643	5.37638943457234
51096_1	10.1298912459021	10.7516169377372	10.3856311941122	10.8825012804314	10.563154526089	10.8426401345247
51097_1	9.59849186636203	10.0604553432329	9.80583178794595	10.0156798333513	9.70998252649751	10.0301535743563
51099_1	4.26481109369366	5.67673953946998	5.27209815194385	5.75404254567873	4.17263376926388	4.93995249202757
5110_1	10.3853279113702	10.7679868589076	10.8426560169047	10.791574063711	10.4365773081495	10.7287128929431
51100_1	9.27206816057945	9.28389970506158	9.51913652451563	9.30762658250034	9.46562310116134	9.75343930395541
51103_1	8.92570816186231	8.83523674994913	9.11450858636278	9.26319366327559	9.02494197903255	8.91563279633318
51109_1	10.4482756497001	10.5284908605394	10.7093747830649	10.4525064897413	10.5069624770762	10.4618345446467
5111_1	12.0125374934818	12.0291500571879	12.1212054236424	12.6454262549038	12.6462098664479	12.6112167160908
51112_1	9.71697809525381	9.50699159759543	9.87958092933126	9.92611874262969	9.51230073025732	9.70707164331294
51141_1	8.51741831736046	8.13041271694305	8.31741860965429	8.21864778723751	7.89242169565987	8.07503319854927
5116_1	8.66263176494026	7.33882338289288	8.22763453546191	8.01108724527716	8.35458627929793	7.90496883307427
51172_1	7.23496206202683	7.71258044872995	7.43088266130512	7.08604400084655	7.64234151171545	8.00878636471572
51176_1	9.26083777546006	8.81554071047129	9.11256059911745	9.46528953423583	9.33386803744219	9.43545167371849
5119_1	11.0553768637926	11.3107838105824	11.1259718727415	11.3558551689759	11.4690237962011	11.3843923572172
51208_1	6.96913615442145	5.30983893104354	7.46697750855525	7.7423305695903	3.28555526056494	4.77000971027802
5121_1	5.84128388050522	4.98401033909113	6.06525239930562	5.65448301682648	5.94803972421918	6.02954386818074
51230_1	8.31000843298833	8.21602065708999	7.77185345958166	7.68620357683463	7.64134741598049	8.15359203780882
51232_1	8.14243433206098	7.87557076644972	7.8780586903704	7.92679260857943	8.0103054953552	8.10049336388044
51257_1	8.648679817997	8.38568194194022	7.79002663512422	7.77216883990981	8.01582406404903	7.35859308431693
5127_1	8.24994891397804	7.80469198406454	7.96712798602282	8.65906045373161	8.52628822993797	8.56979592667104
5128_1	7.40670966725724	7.47479754834881	7.73923195544334	6.92259698010091	6.82636071579704	7.33406491425513
5129_1	7.51494795836882	8.33278453469968	8.3800166381742	8.35296510053279	7.21667062304137	7.92130591687295
513_1	12.1114243413734	12.3340942926798	12.237695622083	12.4787328506602	12.1707994050129	12.2333761422939
51304_1	9.89918041060493	9.77217538879385	9.80001214346312	10.1296970417892	9.31994165044729	9.65401926926511
51317_1	9.50200941249199	9.61755377086632	9.6802681867071	9.43593946770933	9.39515694390319	9.56184458967877
5133_1	7.58493613598179	6.99486698733107	7.59456855057689	4.30154094237767	7.92486185117328	3.56027755521982
5134_1	8.47421377772117	8.17979365502878	8.72955800652887	9.1745681602081	9.31197996568809	9.28095388641717
51341_1	6.50861353113021	5.74773893483839	5.72106463493461	4.38426127205783	3.7389330603178	5.54014941145774
51350_1	7.03727411518215	5.50258384603	5.9971718293791	5.81672890288591	5.09800231643611	3.78554688758772
51360_1	7.21904988885675	5.78650695722358	7.34607760847534	6.65919140034727	7.65246999397891	6.98152674748341
51362_1	8.04529571832005	8.34979817902109	8.24991994513492	8.17409825799864	7.74460067270329	7.73795483829563
51363_1	10.9640325574456	11.0293902877704	10.6836137429983	10.6552299352394	10.8358678667446	10.8643910437224
51364_1	5.84488800930928	5.61636885587898	5.80944885609068	5.72577321744729	5.60297418322381	5.7640168034265
51366_1	8.75936761849923	8.99559629510229	8.824719402667	8.471061821713	8.61183240448785	8.80391069219045
51367_1	10.2633860927199	10.0609742079351	10.3203507602714	9.95285333533007	10.0217757183865	9.98752607974718
51375_1	3.41699653887863	3.00365379190594	5.77380601380291	4.9173127169503	5.01590332277825	1.75281973030936
51379_1	9.03896803113856	9.4314198587558	9.25989318609068	9.49349617792741	8.98179851511977	9.16395907362682
5138_1	8.22388543577273	4.61209318250577	5.29774710715108	6.75881888153017	7.71748079539608	6.54490708498884
5140_1	8.03511012189193	7.99884880990099	7.94126859269712	7.80956114785984	7.51957265314332	7.88173947510694
5141_1	3.7191195240399	5.49093443416126	3.3604692182231	4.79449556111062	3.27087151659837	6.53910179929563
5142_1	7.25941783801045	6.59083461099718	7.31043784129964	6.47438552727881	6.96656983904774	6.79475163735814
51421_1	3.49025511663472	4.22614926257358	1.28090488857299	5.68396292376428	6.08324501085121	5.70717410865297
51430_1	8.49995368025031	8.01963235099905	8.29134347263508	7.70413264256031	7.85280791269295	7.91651221881853
51433_1	12.1546530790734	12.4004514252629	12.1827517446969	12.2444783088978	12.3644052709646	12.0950020614128
51439_1	9.17911354452288	8.83640337966824	9.1402782956764	9.76895193171158	9.35198025176565	9.44733489977331
5144_1	2.90305593943616	5.18865976645425	5.88984183489683	4.35626449508636	5.91609113164998	2.89464721929008
51454_1	1.60268297995702	4.2185864708864	4.12806397568542	2.65172136892846	5.41103618096574	0.618826293759551
51460_1	9.17069447864107	8.56529656345358	9.23303324450964	8.18937832062716	7.36243870198423	7.61594244173305
51465_1	10.6329357151423	11.2781759014775	11.1308839843459	11.0358418918042	10.7347751487208	11.0498516652891
5147_1	9.18338790886881	9.72907285811752	10.0176353152053	10.5391435806458	10.3715320222857	10.3369908236118
51493_1	10.1934311136837	10.3082097400514	10.319283373019	10.7325597473012	10.454559391309	10.6734773063206
51499_1	8.69365539619395	8.81034319086816	9.21812746001089	8.517722585182	8.00870927421619	8.77060891856271
515_1	11.2528414895862	10.9842894111102	10.6378753990283	10.9258848124026	10.7941552201542	11.0511183435758
5151_1	10.3638671080174	10.1711458639405	9.88662518757796	10.1458487779034	9.88147884308667	10.0725809760868
51512_1	9.42794248952443	9.05947286457602	9.1984273889362	9.37283942265401	9.29531927038166	9.39520120637009
5152_1	1.77820890807529	1.05067183786243	3.80075211754466	1.2268255669381	1.8319245320251	4.83060804662129
51526_1	7.03575464321116	7.51402144069867	6.50979850759713	7.14055628565948	6.38846322590612	7.25748203830498
5153_1	6.95106284812831	2.91739144680552	4.22783255465684	3.0794904487959	3.43267415480605	3.52360870815568
5154_1	7.0520652311584	5.58236256541488	1.18854522110388	1.31476541451077	1.11328078310142	4.48725549366989
51552_1	10.6298591495536	10.6628778391964	10.6843949053192	10.8027514835465	10.2185481087344	10.3004393908507
5156_1	5.52435858016562	5.12186665358525	5.78549156154485	2.46506325484058	2.19503401298641	1.11342688193624
51567_1	10.4679629248867	11.1535134724721	10.7985209397999	10.753799768468	10.6808978936878	10.8873885009041
5157_1	3.50012485850886	1.80790308562069	2.78309342618649	3.18374670497298	3.21083957080938	5.93937900397912
51573_1	9.47414792314753	9.4511488324442	9.23923733008094	9.23423539359636	9.01248031781516	9.27125765566769
51574_1	9.51112645224732	9.78342251213393	9.43444759414126	9.76224469571778	9.43136783330126	9.72366492108776
5158_1	3.61641983373555	4.74192416901428	3.42156234627298	4.91170703063775	4.16906108290603	3.39690388767779
51585_1	8.72554570143939	8.94847351967046	8.79219899466646	8.65588013460489	8.55358393524811	8.70737276715628
51588_1	9.6055641394785	8.38449251898622	8.74317100099639	8.93320428370874	7.40760855382992	8.91851929009297
5159_1	7.33241258988086	4.22815955056959	5.88595119001867	5.54761046809349	4.57867629650779	3.56314770623654
51592_1	9.46510288477846	9.65033999050249	9.49887991886683	9.63383312535923	9.71412494708069	9.57243493026374
51593_1	10.2421626093842	10.224283807819	10.7212950916689	10.5599694475854	10.820394195264	10.1597747825652
51594_1	7.70437322966832	8.38912087786741	8.41104108144448	8.5466570398977	8.3564160123951	8.41868513637912
51599_1	6.50468849998242	6.85239639251659	6.73685363408578	7.1611847153513	7.06910072558789	7.490201329541
516_1	12.2832314131452	12.3298310162295	12.3152668478658	12.240211486183	12.3412759300018	12.1767957932158
5160_1	7.76507532631307	7.37887276148787	7.06891000490428	7.10727818291224	7.54053493511777	7.70411535620327
51601_1	7.02250067560835	6.46204443556054	6.96305650254501	7.42858376087557	5.66368791886395	7.2570844519614
51603_1	9.44024276278419	9.33951421940695	9.37475957360629	9.42800201629158	8.89409356517025	9.38724273694763
51606_1	6.36723263502245	4.10359998523775	3.3707929260699	6.50846171875532	4.39721202936424	6.59649524679605
51614_1	11.1595091110735	10.9504886416621	10.8286751785833	10.9038577484559	10.8872356271707	10.8254616972038
5162_1	9.98692157489104	9.87028013544294	10.1730210005406	9.8766702502983	10.0731213072243	9.9567990668988
51626_1	8.66303039345017	8.32526574827956	8.27974719975309	7.84269993806382	8.00113435772194	7.9027078426034
5163_1	8.54242835932845	8.73940143387274	8.7155221291908	8.29036451231584	8.25541935076552	8.38592112426093
51634_1	9.06462351137493	8.5188861368842	9.08833001459017	8.84805735613918	8.6692058389219	8.78360023931988
51635_1	9.60902802732279	10.1879202109424	10.482539558168	10.739439326456	10.4170248257597	10.4712641552599
5165_1	7.51743384288398	7.67798046245153	8.04547137376288	7.37416226630261	7.12411784560249	7.56341802026651
51663_1	10.4980584958039	11.0529210300608	11.0111098530428	10.9319872553348	10.7753044936168	11.0913651626813
51668_1	11.6009328101572	11.6124090581679	11.4921352146386	11.5591123740968	11.8904255772667	11.887646389513
51669_1	9.60154772182887	9.68687059649986	9.65879585179255	9.90284483122313	9.92930165215899	10.0175613229008
5167_1	6.11818715439917	2.22218598549373	5.37624897921127	3.18985494326083	2.12465512652658	5.97008547398963
51678_1	9.46508599984592	8.80538879906743	9.17067173881932	8.67811917950561	8.66888537396091	8.78871246913974
5168_1	6.3448713220765	3.22549815161634	2.56101883787359	3.5693500346442	3.16892184977464	4.92443798214554
51690_1	12.1946872071765	12.3833649672855	12.7181650212308	12.514731183212	12.6375179549694	12.6485596626775
51704_1	6.67967066213843	5.78007902534814	5.02953822984628	4.99954023144361	1.87283941706258	3.58684729883286
51706_1	8.63869805254924	8.88575444765235	9.12317391621596	8.0986187452575	8.21797076555561	8.44788214234306
51710_1	7.66945883984074	8.0648323541271	8.10640860275532	8.08793295592675	7.93646484394285	8.1132796147706
5172_1	3.57843430706516	2.08194880312548	1.73778819939433	4.24537568638644	5.677304158034	6.23355565129362
51741_1	8.40892161426815	9.00644395937644	9.69622210304521	9.01129806324004	9.09420307145689	9.10717563684425
51747_1	10.077844306434	9.81647726561111	9.66626529817263	10.2010194937434	10.1262958020814	10.2750718075601
5175_1	3.78520633785272	4.82796383918068	6.12003359519281	5.09420197516786	5.46688927545083	4.09064805708751
517501_1	5.02002070389316	3.12924905235136	5.50896364697327	5.69579301389595	5.82126357945773	5.61482797185593
51754_1	6.00592087201416	7.57874084290046	4.64474293192417	7.45474796880835	6.72258602318093	7.27775269463333
5176_1	5.43842487747732	7.10860998037323	7.78864206367655	7.41235796187422	7.45670002006142	7.83240380539989
51760_1	6.54418871360249	2.72680991807344	5.65014194062177	2.05048327824328	2.88854600170059	1.7557555395056
51780_1	8.04939338974314	7.47606761683213	7.83165474790683	8.02019740399794	7.90567804747968	7.80405487431204
518_1	12.3060361742017	12.1564323827501	12.3272408321092	12.1788518538061	12.2522344153421	12.2673549268914
5184_1	6.96167957836193	2.83941397526934	3.41226576224117	2.6537894331062	3.20314041763006	4.62098356899708
5187_1	5.37718718852752	7.34787470637677	7.94291746585478	6.96970967775424	7.46086284920156	7.05756371292498
5189_1	9.22963950514032	9.27709227610049	9.34941850137469	9.69159581149495	9.06889347560018	9.42063269044437
